Cluster,RAJ2000,DEJ2000,cz,e_cz,R,Mm
"A1983",223.5369458333333,16.822292499999996,13945,154,3.0,1
"A1983",223.47819166666665,16.810141944444442,35552,26,4.9,0
"A1983",223.4423458333333,16.798250277777775,13565,33,10.4,1
"A1983",223.4552333333333,16.825162222222218,12985,51,6.6,1
"A1983",223.02684166666663,16.459727499999996,35562,14,10.3,0
"A1983",223.01977499999998,16.477626388888886,35798,47,4.7,0
"A1983",223.03337916666663,16.502791666666663,13610,26,3.1,1
"A1983",222.9735833333333,16.506140555555554,36648,29,8.3,0
"A1983",222.96954999999997,16.513905277777777,13419,66,2.7,1
"A1983",222.9651958333333,16.551302777777774,13810,41,5.6,1
"A1983",223.07616249999998,16.55163861111111,13211,30,8.4,1
"A1983",223.02885416666663,16.574299444444442,35273,18,9.2,0
"A1983",223.07260416666662,16.61815611111111,69320,47,4.3,0
"A1983",223.12572499999996,16.6592475,42111,18,7.3,0
"A1983",223.1490958333333,16.717069999999996,36778,36,3.7,0
"A1983",222.98238749999996,16.594337777777774,35677,31,9.2,0
"A1983",222.9505833333333,16.61010333333333,81694,25,6.8,0
"A1983",223.00184166666665,16.649170277777774,36137,26,9.4,0
"A1983",222.99909999999997,16.698871388888886,35534,23,5.5,0
"A1983",223.03594166666664,16.676590555555553,78935,25,5.5,0
"A1983",223.0900833333333,16.74280722222222,48069,85,4.1,0
"A1983",223.0476083333333,16.71346611111111,35365,32,8.8,0
"A1983",222.99462916666664,16.74512972222222,35486,70,3.8,0
"A1983",222.95323333333332,16.758903333333333,35393,16,9.2,0
"A1983",223.02366249999997,16.78082722222222,25800,21,5.7,0
"A1983",222.95069999999996,16.79103972222222,35879,35,7.6,0
"A1983",223.23238749999996,16.662602777777774,12630,10,11.3,1
"A1983",223.25367916666664,16.682660555555554,13939,25,11.5,1
"A1983",223.23042499999997,16.702927499999998,13527,33,9.3,1
"A1983",223.26455416666664,16.725681666666663,14138,13,7.8,1
"A1983",223.19260416666663,16.707405833333333,13477,35,11.3,1
"A1983",223.22601666666662,16.746790555555553,12226,116,3.9,1
"A1983",223.23146249999996,16.75288694444444,13270,51,6.8,1
"A1983",223.32383749999997,16.787579166666664,56779,28,4.7,0
"A1983",223.36170416666664,16.794296666666664,21644,35,3.2,0
"A1983",223.30230416666663,16.785159166666663,25941,19,7.8,0
"A1983",223.29870416666662,16.792480833333332,56654,12,12.8,0
"A1983",223.1375833333333,16.76244722222222,12817,48,4.3,1
"A1983",223.16226249999997,16.781,47944,39,5.1,0
"A1983",223.12339166666663,16.798398611111107,14350,56,5.4,1
"A1983",223.07332916666664,16.796383611111107,13678,43,7.2,1
"A1983",223.1531083333333,16.831313055555555,13715,58,3.5,1
"A1983",223.1558083333333,16.855266666666665,14860,86,3.2,1
"A1983",223.18667499999998,16.858823888888885,13748,25,9.0,1
"A1983",223.23412499999998,16.919876666666664,13824,25,10.1,1
"A1983",223.2108708333333,16.912395555555552,64378,70,4.6,0
"A1983",223.4722708333333,16.888212499999998,32364,51,7.1,0
"A1983",223.3922833333333,16.86852583333333,13165,29,8.8,1
"A1983",223.50085416666664,16.913580555555555,13943,11,9.5,1
"A1983",223.43006249999996,16.951956666666664,84693,57,4.6,0
"A1983",223.32302499999997,16.915854166666666,13221,52,6.2,1
"A1983",223.35747916666662,16.94424222222222,14044,96,3.7,1
"A1983",223.36505416666662,16.969559999999998,13834,38,6.7,1
"A1983",223.30457083333332,16.94934333333333,36465,58,4.8,0
"A1983",223.26163749999998,16.949401666666663,57373,72,4.7,0
"A1983",223.28866666666664,16.988171944444442,12838,49,5.5,1
"A1983",223.32037916666664,16.974758055555554,38482,16,7.8,0
"A1983",223.1802708333333,16.903777499999997,13760,33,13.1,1
"A1983",223.19449999999998,16.94583861111111,13675,36,8.5,1
"A1991",223.8227083333333,18.39267083333333,16406,50,4.3,1
"A2107",235.03672916666665,21.515672222222218,11967,25,11.5,1
"A2107",235.11402499999997,21.56430583333333,12241,165,2.8,1
"A2107",234.65399999999997,21.514663888888887,38114,79,3.3,0
"A2107",234.85692499999996,21.525461388888885,11767,32,12.1,1
"A2107",234.90194166666663,21.546464999999998,11373,32,8.3,1
"A2107",234.75031666666663,21.543321388888884,11725,40,8.9,1
"A2107",234.89809583333331,21.636145277777775,12446,26,9.7,1
"A2107",234.8239958333333,21.632131944444442,13073,44,7.0,1
"A2107",234.98191249999996,21.64340861111111,11370,62,7.0,1
"A2107",235.01181666666665,21.703588055555553,11111,72,7.3,1
"A2107",234.8929708333333,21.71284055555555,12869,32,8.5,1
"A2107",234.9381333333333,21.72016944444444,11841,35,8.2,1
"A2107",235.00672916666664,21.72896444444444,12700,19,14.6,1
"A2107",234.98587499999996,21.75985583333333,11113,25,10.3,1
"A2107",234.9860083333333,21.819444999999998,12490,26,11.2,1
"A2107",235.03856249999995,21.843159166666663,12712,27,9.6,1
"A2107",234.61402499999997,21.62789722222222,38075,57,4.4,0
"A2107",234.77442916666664,21.653667777777773,11859,25,15.8,1
"A2107",234.77047499999998,21.708212777777774,11432,31,9.3,1
"A2107",234.7105583333333,21.731523888888887,10959,25,11.8,1
"A2107",234.7135333333333,21.752388055555553,13463,48,7.3,1
"A2107",234.84054166666664,21.72696444444444,12476,22,6.4,1
"A2107",234.82146249999997,21.74205055555555,12062,23,16.2,1
"A2107",234.8289208333333,21.767622499999998,11744,46,4.9,1
"A2107",234.91271666666663,21.78274833333333,12604,32,11.7,1
"A2107",234.86517916666662,21.794059444444443,11975,28,10.7,1
"A2107",234.7836458333333,21.79065222222222,12341,38,7.4,1
"A2107",234.8363583333333,21.829201944444442,40241,36,7.1,0
"A2107",234.84134166666664,21.857844999999998,12479,28,10.9,1
"A2107",234.98342499999995,21.86657194444444,12735,37,9.0,1
"A2107",234.8725208333333,21.839475555555552,12252,31,9.0,1
"A2107",234.7115083333333,21.83968333333333,12556,23,11.8,1
"A2107",235.19434999999996,21.772647777777774,12868,21,13.1,1
"A2107",235.17156249999996,21.815471388888884,12601,59,3.8,1
"A2107",235.1790958333333,21.837339999999998,12354,65,4.7,1
"A2107",235.1607958333333,21.94965444444444,12973,37,7.6,1
"A2107",235.07652916666663,21.92096444444444,25320,22,12.3,0
"A2107",234.9732958333333,21.93041,12295,71,4.8,1
"A2107",234.96121249999996,21.96870444444444,13343,40,9.4,1
"A2107",235.07192499999996,22.027711388888886,12517,31,11.1,1
"A2107",234.90562916666664,21.978604444444443,40296,33,4.1,0
"A1991",223.3620333333333,18.376403888888888,13070,30,6.9,0
"A1991",223.3826833333333,18.392042777777775,17696,40,8.4,1
"A1991",223.61317916666664,18.35880222222222,16563,85,2.8,1
"A1991",223.53549999999996,18.37914333333333,17304,47,2.9,1
"A1991",223.51550416666663,18.400501111111108,17107,36,5.1,1
"A1991",223.60241666666664,18.393013611111108,16746,33,4.7,1
"A1991",223.57408749999996,18.421727777777775,17511,29,8.7,1
"A1991",223.63258333333332,18.480037777777774,17854,32,5.7,1
"A1991",223.51872916666665,18.448392777777777,16670,45,4.5,1
"A1991",223.60289166666664,18.468138333333332,18086,37,9.2,1
"A1991",223.73584999999997,18.450498333333332,18052,27,7.2,1
"A1991",223.8274958333333,18.524187777777776,18288,27,6.9,1
"A1991",223.66984166666663,18.511934722222218,16883,51,4.5,1
"A1991",223.73609999999996,18.495083888888885,21143,38,3.8,0
"A1991",223.64643749999996,18.517249999999997,17779,73,2.1,1
"A1991",223.83914999999996,18.618690555555553,36949,59,5.6,0
"A1991",223.51831666666664,18.568716666666663,17761,37,5.5,1
"A1991",223.3398583333333,18.485315277777776,17438,73,3.3,1
"A1991",223.35102916666665,18.491493611111107,17232,30,10.1,1
"A1991",223.44232499999998,18.552511666666664,16743,35,6.8,1
"A1991",223.41077916666663,18.574177777777773,57134,39,6.3,0
"A1991",223.45029999999997,18.579503888888887,33734,54,3.7,0
"A1991",223.43267499999996,18.60819972222222,74092,22,7.0,0
"A1991",223.57484999999997,18.553771388888887,16517,38,6.1,1
"A1991",223.67596249999997,18.599944999999998,17393,27,9.3,1
"A1991",223.61352499999998,18.59366055555555,18948,48,2.7,1
"A1991",223.63499166666662,18.61999694444444,28290,18,8.5,0
"A1991",223.6313083333333,18.642464444444443,16639,23,6.1,1
"A1991",223.55339166666664,18.639847777777774,55617,56,6.5,0
"A1991",223.63431249999996,18.68156222222222,17333,32,8.4,1
"A1991",223.5077458333333,18.667168055555553,18094,69,4.7,1
"A1991",223.4648333333333,18.651836388888885,18623,16,10.7,1
"A1991",223.57731666666663,18.73520833333333,18815,24,9.4,1
"A1991",223.66354999999996,18.77028944444444,17692,37,8.2,1
"A1991",223.54342916666664,18.733160277777774,18206,18,8.5,1
"A1991",223.9022583333333,18.59435361111111,36357,12,12.9,0
"A1991",223.9119583333333,18.752315277777775,36353,53,3.7,0
"A1991",223.91042499999998,18.788256666666665,13808,30,4.5,0
"A1991",223.77553749999996,18.749726388888885,21350,13,10.4,0
"A1991",223.76483749999997,18.74747583333333,17515,41,5.2,1
"A1991",223.82716249999996,18.862994444444443,17477,83,3.2,1
"A1991",223.88117499999996,18.87647583333333,17719,21,5.3,1
"A1991",223.67764583333332,18.76838611111111,42247,27,9.2,0
"A1991",223.72511666666662,18.836796388888885,17497,33,6.5,1
"A1991",223.77087916666665,18.89425611111111,34940,32,8.0,0
"A1991",223.79959166666663,18.900103055555554,17662,36,6.3,1
"A1991",223.37315416666664,18.70516972222222,34969,40,6.6,0
"A1991",223.41597916666663,18.69965194444444,17659,59,5.6,1
"A1991",223.56659999999997,18.91606333333333,17566,48,4.0,1
"A2124",236.5759958333333,35.837736666666665,37249,59,4.1,0
"A2124",236.51521666666665,35.94895749999999,19799,176,2.1,1
"A2124",235.9015833333333,35.876735,62618,159,3.1,0
"A2124",235.9497833333333,35.964929166666664,20828,117,2.5,1
"A2124",235.93660416666663,35.95575305555555,16463,47,2.6,0
"A2124",236.41633749999997,35.87454583333333,20161,83,2.9,1
"A2124",236.27477916666663,35.890471111111104,1895,9,14.0,0
"A2124",236.32324166666663,35.911871111111104,19590,199,2.4,1
"A2124",236.3168958333333,35.9251825,51836,84,3.1,0
"A2124",236.43182916666663,36.024624722222214,20494,70,3.3,1
"A2124",236.44130416666664,36.02791222222222,3410,23,5.2,0
"A2124",236.4712583333333,36.079924722222216,20286,77,3.5,1
"A2124",236.3362708333333,36.047820277777774,19863,272,2.5,1
"A2124",236.34594999999996,36.10643055555555,20736,91,3.3,1
"A2124",236.4681708333333,36.12508999999999,20159,86,2.8,1
"A2124",236.3699833333333,36.13331694444444,19609,60,4.3,1
"A2124",236.43274166666663,36.196934166666665,23020,113,3.5,0
"A2124",236.06751249999996,35.89717472222222,19314,96,3.0,1
"A2124",236.09246666666664,35.96932999999999,19699,56,4.1,1
"A2124",236.0528708333333,35.95951583333333,49841,32,4.7,0
"A2124",236.21477499999997,36.01991944444444,19757,82,2.9,1
"A2124",236.10840416666665,36.06211916666666,19534,110,2.1,1
"A2124",236.20066249999996,36.10054305555555,20814,64,4.0,1
"A2124",236.16614166666665,36.11576055555555,20897,53,6.7,1
"A2124",235.95560416666663,36.00524694444444,9226,12,9.9,0
"A2124",235.92489999999998,36.08031499999999,56905,68,6.0,0
"A2124",236.09999166666663,36.135263888888886,18906,54,4.4,1
"A2124",236.0196833333333,36.12513638888888,19492,87,2.4,1
"A2124",236.09367916666665,36.17831722222222,20115,156,2.6,1
"A2124",236.22638749999996,36.081424166666665,29578,101,3.7,0
"A2124",236.25726249999997,36.11346999999999,47758,82,4.2,0
"A2124",236.24592916666663,36.10951277777777,19716,88,3.2,1
"A2124",236.27462499999996,36.18113611111111,19309,83,2.9,1
"A2124",236.31637499999997,36.176202499999995,18928,33,3.6,1
"A2124",236.3259208333333,36.21362194444444,20264,65,2.8,1
"A2124",236.17226666666664,36.16530444444444,20072,69,2.8,1
"A2124",236.2193958333333,36.21563527777777,19691,142,2.2,1
"A2124",236.53157499999998,36.136399444444436,23589,29,4.6,0
"A2124",236.44766666666663,36.25428055555555,20950,91,2.8,1
"A2124",236.5751208333333,36.28993249999999,20628,175,2.5,1
"A2124",236.58449999999996,36.31743916666666,20118,72,3.4,1
"A2124",236.52471249999996,36.339028611111104,47864,70,3.2,0
"A2124",236.3331833333333,36.342994722222215,20690,60,3.5,1
"A2124",236.35396249999997,36.37844805555555,19361,63,2.6,1
"A2124",235.8939583333333,36.162703888888885,54338,57,3.0,0
"A2124",236.13708749999998,36.39553861111111,59067,67,3.3,0
"A2169",243.56407499999997,48.87469944444444,28009,106,2.6,0
"A2169",243.59675416666664,48.914220833333324,54732,102,3.7,0
"A2169",243.5416958333333,48.93794194444444,17010,67,5.4,1
"A2169",243.54025416666664,48.997990277777774,17945,31,4.8,1
"A2169",243.71897499999997,49.0464036111111,17481,52,6.3,1
"A2169",243.6862583333333,49.04714305555555,45527,24,5.0,0
"A2169",243.27772916666663,48.966138888888885,61223,17,6.5,0
"A2169",243.30628749999997,48.95434444444444,59921,25,6.7,0
"A2169",243.1255208333333,48.98358583333333,17064,28,9.4,1
"A2169",243.1764583333333,49.00095444444444,24712,14,10.5,0
"A2169",243.22404166666664,49.0199211111111,17054,60,3.3,1
"A2169",243.4871333333333,48.97893777777777,17141,48,4.6,1
"A2169",243.3795958333333,49.022408333333324,57161,65,5.8,0
"A2169",243.40826666666663,49.02912916666666,32121,31,3.5,0
"A2169",243.5018583333333,49.0721436111111,17260,56,5.9,1
"A2169",243.44385416666663,49.079995,16916,26,11.6,1
"A2169",243.5637333333333,49.0753461111111,37746,19,5.6,0
"A2169",243.6548833333333,49.09854055555555,17565,54,6.0,1
"A2169",243.6579208333333,49.13220555555555,17019,33,11.1,1
"A2169",243.53309999999996,49.0951161111111,17467,57,3.4,1
"A2169",243.5498083333333,49.120302499999994,16686,58,4.7,1
"A2169",243.5755083333333,49.136025,18355,41,4.6,1
"A2169",243.63192499999997,49.15315555555555,30899,45,5.1,0
"A2169",243.60563749999997,49.180233611111106,17064,31,7.8,1
"A2169",243.4258708333333,49.110788055555545,16399,57,4.3,1
"A2169",243.3280708333333,49.108887499999994,17129,84,4.2,1
"A2169",243.36402499999997,49.12759055555555,16917,62,2.9,1
"A2169",243.33718749999997,49.138125833333326,16777,61,6.0,1
"A2169",243.41207499999996,49.14292694444444,58262,69,6.2,0
"A2169",243.43604166666663,49.161761388888884,16657,23,5.9,1
"A2169",243.43188749999996,49.17502166666666,77139,26,5.2,0
"A2169",243.5026583333333,49.133538611111106,28220,19,7.9,0
"A2169",243.48950416666662,49.180279999999996,16948,79,3.9,1
"A2169",243.52854999999997,49.19001861111111,17901,26,11.7,1
"A2169",243.58813749999996,49.18568805555555,17462,48,8.1,1
"A2169",243.5992708333333,49.217904444444436,18376,24,11.2,1
"A2169",243.49206666666663,49.18956666666666,18058,31,10.6,1
"A2169",243.59562499999996,49.27885055555555,17805,50,4.3,1
"A2169",243.19224166666663,49.098294722222214,16574,42,9.1,1
"A2169",243.21491249999997,49.08078305555555,16720,53,4.0,1
"A2169",243.09523749999997,49.11257472222221,17388,88,3.1,1
"A2169",243.15681249999997,49.15321888888888,17035,36,6.9,1
"A2169",243.09455416666663,49.16543944444444,51417,121,3.3,0
"A2169",243.33879166666662,49.17121166666666,17902,49,4.2,1
"A2169",243.36245416666662,49.223299999999995,57142,13,14.7,0
"A2169",243.26132499999997,49.18613166666666,59805,42,9.6,0
"A2169",243.48757499999996,49.28589611111111,17348,102,3.9,1
"A2169",243.54727499999996,49.30310972222222,17178,37,12.4,1
"A2169",243.43147499999998,49.31224694444444,57843,31,6.4,0
"A2169",243.28446249999996,49.26102333333333,74146,27,6.2,0
"A2169",243.27597499999996,49.35446444444444,37856,63,5.8,0
"A2169",242.9560958333333,49.22873777777777,17386,45,6.0,1
"A2169",243.28112499999997,49.401956666666656,85124,27,5.2,0
"A2169",243.30061249999997,49.426625277777774,3505,116,2.0,0
"A2169",243.7607083333333,49.14215916666666,31293,22,6.1,0
"A2169",243.69847499999997,49.16022083333333,17818,22,10.9,1
"A2169",243.8156958333333,49.226206111111104,79248,22,8.1,0
"A2169",243.7327458333333,49.21251333333333,18106,18,7.3,1
"A2169",243.7136833333333,49.297778333333326,17873,13,13.0,1
"A2169",243.6130833333333,49.29370916666666,1916,24,5.5,0
"A2169",243.68776666666662,49.398777222222215,18228,81,5.4,1
"A2169",243.64197499999997,49.41609583333333,28171,33,11.8,0
"A2169",243.52737499999998,49.430410277777774,57983,15,11.1,0
"A1795",207.5239833333333,26.34688972222222,18887,62,5.3,1
"A1795",207.5246958333333,26.347377222222217,19207,13,10.5,1
"A1795",207.31755416666664,26.310320555555553,23034,19,7.5,0
"A1795",207.13235416666663,26.313398611111108,79888,86,4.1,0
"A1795",207.26530416666662,26.369208888888885,18738,72,3.8,1
"A1795",207.18934999999996,26.367658888888887,84075,83,4.1,0
"A1795",207.23685833333332,26.387480555555552,18541,35,7.7,1
"A1795",207.3716833333333,26.336080277777775,18693,23,13.7,1
"A1795",207.4178583333333,26.357948888888885,19174,35,8.4,1
"A1795",207.50661249999996,26.42292444444444,57501,48,4.6,0
"A1795",207.46732916666664,26.411209722222218,88830,21,7.1,0
"A1795",207.47639999999998,26.43650222222222,42043,53,6.1,0
"A1795",207.44394999999997,26.428357777777773,52072,42,7.3,0
"A1795",207.52969999999996,26.471181388888887,51784,42,3.4,0
"A1795",207.50309999999996,26.499614999999995,51718,51,5.1,0
"A1795",207.32267916666663,26.39034305555555,18309,22,5.7,1
"A1795",207.34564999999998,26.45167944444444,75997,58,4.7,0
"A1795",207.3261708333333,26.44274361111111,76225,56,5.5,0
"A1795",207.26756249999997,26.44096472222222,27821,17,7.6,0
"A1795",207.25359166666664,26.446812222222217,19304,72,4.6,1
"A1795",207.4680958333333,26.55978833333333,64652,56,4.4,0
"A1795",207.3984083333333,26.52430611111111,18631,29,10.2,1
"A1795",207.42234999999997,26.54745472222222,52614,46,4.6,0
"A1795",207.43239166666663,26.549447499999996,11007,87,3.5,0
"A1795",207.51749166666664,26.612833611111107,17930,52,6.6,1
"A1831",210.03585416666664,27.697359999999996,19137,65,3.4,1
"A1831",209.97899999999998,27.706072222222218,57430,41,6.5,0
"A1831",210.08394999999996,27.746194999999997,18900,49,8.5,1
"A1831",210.0804708333333,27.78583555555555,21960,30,12.1,0
"A1831",209.67844166666663,27.72814055555555,43316,64,6.1,0
"A1831",209.53687499999998,27.765168888888883,21165,91,3.5,0
"A1831",209.68742499999996,27.803007777777776,54749,36,3.9,0
"A1831",209.62311666666665,27.78728972222222,23536,47,8.7,0
"A1831",209.59008749999998,27.774365277777775,42179,51,3.9,0
"A1831",209.63569999999996,27.85268833333333,20833,51,7.5,0
"A1831",209.57164166666664,27.84311055555555,22280,38,5.9,0
"A1831",209.5523833333333,27.928272499999995,42850,63,3.5,0
"A1831",209.9480083333333,27.694246388888885,33901,107,4.2,0
"A1831",209.94358749999998,27.702739999999995,21122,28,4.4,0
"A1831",209.9052708333333,27.752036388888886,18815,305,3.4,1
"A1831",209.98761666666664,27.80816694444444,57675,97,3.1,0
"A1831",209.8463583333333,27.778634166666663,45977,31,7.3,0
"A1831",209.7464333333333,27.760440277777775,20948,86,3.5,0
"A1831",209.74084999999997,27.815640277777774,20930,25,4.9,0
"A1831",209.82346249999998,27.83953611111111,18995,62,5.9,1
"A1831",209.8589333333333,27.820478611111106,19247,37,9.2,1
"A1831",209.79787916666663,27.870930277777774,24030,41,6.1,0
"A1831",209.88903333333332,27.93570666666666,19504,70,2.8,1
"A1831",210.04426666666663,27.84928694444444,24045,45,5.9,0
"A1831",210.11237916666664,27.841992777777772,18346,37,3.2,1
"A1831",210.0742583333333,27.93240111111111,59954,56,3.4,0
"A1831",210.12733749999998,27.972642499999996,30937,13,11.8,0
"A1831",209.95278749999997,27.964165555555553,21376,52,7.5,0
"A1831",210.04189999999997,27.96984222222222,68604,28,4.6,0
"A1831",210.0570208333333,27.98545583333333,23422,42,8.3,0
"A1831",210.0635708333333,28.06695222222222,21785,92,3.9,0
"A1831",210.05412916666663,28.086298611111108,21752,35,10.5,0
"A1831",209.7189958333333,27.80969916666666,23176,71,4.8,0
"A1831",209.78167499999998,27.94033583333333,18180,39,11.5,1
"A1831",209.8584208333333,27.971267499999996,22623,41,5.4,0
"A1831",209.74053749999996,27.940199999999997,18304,57,6.1,1
"A1831",209.81294583333332,27.97626583333333,22752,37,12.5,0
"A1831",209.66136249999997,27.92711833333333,16421,40,5.8,0
"A1831",209.67704166666664,27.95915083333333,24768,28,4.5,0
"A1831",209.6590833333333,27.965485277777773,22851,66,2.5,0
