#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
2751000,5502.000000203406,-94762.88218292856,306.2516669761348,0.9690405987335554
2751500,5503.0000002036095,-94680.46613447688,308.32024601553815,0.9742945506244858
2752000,5504.000000203813,-95201.8441553925,312.5922481712186,0.9843123871865477
2752500,5505.000000204017,-95094.84595505288,313.8006276815369,0.9868865223801697
2753000,5506.000000204221,-94700.79608845204,311.8930789571503,0.980663644318128
2753500,5507.000000204424,-94594.519357352,311.18488000579134,0.9800968255495752
2754000,5508.000000204628,-94837.540491744,312.79906259864606,0.9858923823496994
2754500,5509.000000204832,-94903.59358831972,311.1090636560213,0.9825696792053155
2755000,5510.000000205036,-95209.37548348756,314.80246031219946,0.9872373238837444
2755500,5511.000000205239,-95045.52283091919,310.9454581937032,0.9923085785869469
2756000,5512.000000205443,-95598.27226288646,314.48561686371175,0.9872095384285277
2756500,5513.000000205647,-95422.13159569836,309.3663578023963,0.9813951914791115
2757000,5514.0000002058505,-94967.41726921021,305.78603352318004,0.9813793243379472
2757500,5515.000000206054,-94918.18257987226,314.4426420029025,0.9763477635232437
2758000,5516.000000206258,-94806.975533674,309.0503169972234,0.9833495646198076
2758500,5517.000000206462,-95044.8334058323,307.92450941790736,0.9939145992834346
2759000,5518.000000206665,-95292.38231163629,310.01328831406454,0.9906510298227736
2759500,5519.000000206869,-95484.92330217059,306.6162342583771,0.9909680179641864
2760000,5520.000000207073,-95501.4874785404,315.56871712999015,0.9850574852131246
2760500,5521.000000207277,-94988.41217135376,302.2484500004729,0.9820649007109938
2761000,5522.00000020748,-96115.4953629538,308.32094832843853,0.9948058170975074
2761500,5523.000000207684,-95606.38934130536,307.76006786880305,0.9953420809619495
2762000,5524.000000207888,-95471.97981910704,303.9173461126146,0.9876533624601563
2762500,5525.0000002080915,-95388.82350470847,310.97883477820716,0.9785233557064984
2763000,5526.000000208295,-95123.63089489331,307.4521203837203,0.9861833098345116
2763500,5527.000000208499,-95250.50564348412,308.9224291624105,0.983856727559613
2764000,5528.000000208703,-95569.75822613854,305.40658389614384,0.9864547429000077
2764500,5529.000000208906,-95499.5561104964,306.41901810725494,0.9911508047161938
2765000,5530.00000020911,-94989.65915196814,311.21544733869376,0.9914691357507328
2765500,5531.000000209314,-94808.22753941151,309.49170393337914,0.9790494498209049
2766000,5532.000000209518,-95072.11934953765,308.15159058903157,0.9792375222566786
2766500,5533.000000209721,-95197.85399288061,310.9935833491152,0.9890080656487326
2767000,5534.000000209925,-94659.61691562663,308.1336314448646,0.9885699447286894
2767500,5535.000000210129,-95274.42652309488,310.98906848046994,0.9864194360669809
2768000,5536.0000002103325,-95006.89914707607,311.2299283618303,0.9936357191629822
2768500,5537.000000210536,-95029.42568769003,310.42256951763136,0.9883503420255837
2769000,5538.00000021074,-94801.58675311273,311.60683628503654,0.9821564603203073
2769500,5539.000000210944,-94932.17528876738,310.52323436668644,0.9868192207822976
2770000,5540.000000211147,-95049.74053773726,305.5164122563753,0.9862483629265635
2770500,5541.000000211351,-95254.93310572224,317.08193388254676,0.9961089662149853
2771000,5542.000000211555,-94825.5462247518,314.9183753842343,0.9857006887462284
2771500,5543.000000211759,-95031.47926080658,306.2274204593358,0.9893378768547937
2772000,5544.000000211962,-95555.4752731311,307.8662174471754,0.9879821644327351
2772500,5545.000000212166,-95197.91971003974,313.31810527550147,0.9879998865874688
2773000,5546.00000021237,-95065.65364706534,307.32041999316243,0.9900245060527678
2773500,5547.0000002125735,-94990.99199734215,305.0717144165463,0.982107771516305
2774000,5548.000000212777,-94525.49356868025,309.9371709730515,0.9651576457842326
2774500,5549.000000212981,-94947.44143948826,322.0915318009879,0.9789715337116025
2775000,5550.000000213185,-94972.34561887739,308.1613895261655,0.9812100894539866
2775500,5551.000000213388,-94435.298606797,302.46322397410466,0.9845160020805364
2776000,5552.000000213592,-94782.34701033309,311.92906413242713,0.9891385127836916
2776500,5553.000000213796,-94815.77803684957,314.5767503234045,0.9907719976626552
2777000,5554.000000214,-95006.3646135765,312.67047245093283,0.9951678564295263
2777500,5555.000000214203,-95225.5484102774,314.4018075242659,0.9833545601749389
2778000,5556.000000214407,-95543.1980446442,303.8998217335765,0.9777928239572242
2778500,5557.000000214611,-95044.55644513032,307.8581910140282,0.9886263850044562
2779000,5558.0000002148145,-94997.46676034434,309.5004661228982,0.9865969813443953
2779500,5559.000000215018,-94968.2165670779,304.51173693063987,0.9802053115415877
2780000,5560.000000215222,-95183.99561116076,311.4619257232572,0.9815670497478348
2780500,5561.000000215426,-95161.68171095673,310.5180506286122,0.9793193702006915
2781000,5562.000000215629,-95452.3071909952,307.5389730790678,0.9899883232659509
2781500,5563.000000215833,-95166.76298520755,308.31720265963645,0.9879369058346351
2782000,5564.000000216037,-94890.33871741523,308.34730178393863,0.9865535250080952
2782500,5565.000000216241,-95602.22736775986,311.51339522581395,0.9831545654072614
2783000,5566.000000216444,-95009.90826802736,312.93825432680796,0.9895761743005345
2783500,5567.000000216648,-95139.05330664193,317.2661070798046,0.9864121978771385
2784000,5568.000000216852,-94730.113307836,302.76582050375595,0.9754045932931797
2784500,5569.0000002170555,-94960.66206246661,307.3624249932997,0.9676421990255386
2785000,5570.000000217259,-95167.23692134797,311.958093065643,0.9801971571976617
2785500,5571.000000217463,-94982.85217860097,313.9127636412983,0.9841191179095947
2786000,5572.000000217667,-94769.13741709123,306.0733129429086,0.9843611231587859
2786500,5573.00000021787,-95287.07387477573,311.09040219895394,0.9827977548641897
2787000,5574.000000218074,-95431.34011606226,312.55505903096963,0.9839763641667285
2787500,5575.000000218278,-95235.29300827673,307.7959192701941,0.9839356312591695
2788000,5576.000000218482,-95678.7365094804,310.38772142038374,0.9945469998479177
2788500,5577.000000218685,-95424.2654188301,307.3105207256142,0.9844127058575949
2789000,5578.000000218889,-95386.61174830416,307.2416606179051,0.9804614986768827
2789500,5579.000000219093,-95022.85175766569,313.7183901852491,0.9833048464391598
2790000,5580.000000219296,-94868.90732834284,316.407278733049,0.986894019322984
2790500,5581.0000002195,-94980.54878288496,312.07113199913346,0.9818224314196222
2791000,5582.000000219704,-95076.12198006234,320.4614970026674,0.9849267106561703
2791500,5583.000000219908,-94555.73242538096,315.0108800262563,0.980477901656589
2792000,5584.000000220111,-95083.06597822747,312.3848317613051,0.9913959423315702
2792500,5585.000000220315,-95332.16987882112,316.61583222099165,0.9903236995497712
2793000,5586.000000220519,-95086.07318361988,307.2632316569883,0.9908447322344635
2793500,5587.0000002207225,-94940.24138144648,305.1939503046846,0.9741662324651195
2794000,5588.000000220926,-94565.20757517434,309.3124469264239,0.9802301975596233
2794500,5589.00000022113,-94667.93158785126,309.276829629333,0.9706441945085121
2795000,5590.000000221334,-95072.38609535573,303.7414334528041,0.9819700536069017
2795500,5591.000000221537,-95348.35547380481,309.321209115943,0.990888509811209
2796000,5592.000000221741,-95388.31279280689,315.02429085830653,0.9979742857208439
2796500,5593.000000221945,-95477.42992337211,315.1284003849206,0.9874537486922165
2797000,5594.000000222149,-95479.54249142553,307.6539182904306,0.99635458156339
2797500,5595.000000222352,-95673.4261802854,312.3447664825118,0.9862388988421473
2798000,5596.000000222556,-95017.85918112897,309.6148093517751,0.9818064673368052
2798500,5597.00000022276,-94770.25235993217,307.9965466554039,0.9821736900940997
2799000,5598.0000002229635,-94514.37923089776,311.2812640905012,0.9752315471433506
2799500,5599.000000223167,-94794.087291484,310.9523809922927,0.9842858808024243
2800000,5600.000000223371,-95516.92591323849,315.04081193320127,0.9842544445747103
2800500,5601.000000223575,-95272.59580031561,309.14937655964894,0.9903013802394309
2801000,5602.000000223778,-95329.76776863064,305.65142355060635,0.9831741087080925
2801500,5603.000000223982,-95363.72470637748,305.51714801274716,0.9896620316470093
2802000,5604.000000224186,-95345.17760907841,306.19263924903106,0.9922331369548678
2802500,5605.00000022439,-95380.68288980518,305.70831089553747,0.9947829678551938
2803000,5606.000000224593,-95270.0098837741,309.5668179702488,0.9930705561270688
2803500,5607.000000224797,-95150.83005643787,305.15729625997886,0.9891602849738201
2804000,5608.000000225001,-94939.75396349106,309.54099961029186,0.9939250892316492
2804500,5609.0000002252045,-95075.06462152099,307.7857524548742,0.9902439731775088
2805000,5610.000000225408,-94849.20040525642,313.9045031038509,0.9912977068540589
2805500,5611.000000225612,-94805.0791855253,303.7683888907903,0.9780728742611488
2806000,5612.000000225816,-95592.50223305612,311.2107652526912,0.9899297268126249
2806500,5613.000000226019,-95728.36171772773,305.7537940167052,0.9932030742572121
2807000,5614.000000226223,-95660.48463329556,306.4412580157671,0.9939003090770422
2807500,5615.000000226427,-95126.48495763005,307.5256291339605,0.9892890874797904
2808000,5616.000000226631,-95420.74556016346,314.0302505564911,0.9875055829588723
2808500,5617.000000226834,-95339.56348173658,307.8364527575877,0.9891401531040414
2809000,5618.000000227038,-95454.53157851665,308.798755205,0.9931415298533423
2809500,5619.000000227242,-95189.68892398331,309.8622910404819,0.9928385011064078
2810000,5620.0000002274455,-95214.6287305979,307.7790303171134,0.9879827148259743
2810500,5621.000000227649,-95363.84871113446,308.49642622312024,0.9834081182767133
2811000,5622.000000227853,-95820.87833853898,313.6669541261638,0.9949699849237779
2811500,5623.000000228057,-95374.61165484006,304.21519366932046,0.9896959270661456
2812000,5624.00000022826,-95579.95672806259,311.38631003431584,0.9841606402321266
2812500,5625.000000228464,-95264.46699495596,303.6473904110955,0.9901700519385077
2813000,5626.000000228668,-95313.60162888723,311.6434568862708,0.9938268460294138
2813500,5627.000000228872,-95475.31402688252,305.8230220026002,0.9899678328653511
2814000,5628.000000229075,-95510.69747997483,302.94156594620927,0.9904827331017322
2814500,5629.000000229279,-94902.50193260406,303.10781344277166,0.9752133842003313
2815000,5630.000000229483,-95216.33871822845,308.62401306669005,0.9805492140013062
2815500,5631.0000002296865,-95317.44999111636,308.6748136998179,0.995556632038545
2816000,5632.00000022989,-95222.7163440857,313.58344577796095,0.9869094661930242
2816500,5633.000000230094,-94743.68903690664,310.0517817496999,0.9835839230344278
2817000,5634.000000230298,-95201.78105195932,312.92333853854257,0.9870803358557126
2817500,5635.000000230501,-95521.6933970764,313.73474404278664,0.9851406976779435
2818000,5636.000000230705,-95633.19443073799,308.43729816560216,0.9855818901985617
2818500,5637.000000230909,-95705.38033357245,312.7961864601016,0.9893222596183269
2819000,5638.000000231113,-95437.59217581595,311.51727466850184,0.994831181263293
2819500,5639.000000231316,-95022.0129507531,307.09527854338216,0.9813993220282972
2820000,5640.00000023152,-94910.82405127684,316.88826273939793,0.9808143312933103
2820500,5641.000000231724,-94876.4266209657,311.8560235907872,0.9813632727611986
2821000,5642.0000002319275,-94664.31413698912,317.51827085451407,0.9878176466466496
2821500,5643.000000232131,-95316.84871879173,317.73204152400245,0.9924019741496276
2822000,5644.000000232335,-95303.31522547378,308.445592146521,0.9910611086689795
2822500,5645.000000232539,-95268.85934566573,312.5535206312831,0.9890533352178649
2823000,5646.000000232742,-95192.7899950472,319.15613142515315,0.9854581738023157
2823500,5647.000000232946,-94705.32150402234,309.28549148843774,0.9736200421389378
2824000,5648.00000023315,-94876.6306399923,314.2548903541998,0.9743210276448097
2824500,5649.000000233354,-94739.9802025914,314.7588500254327,0.9796607627835107
2825000,5650.000000233557,-95139.06081227167,310.7128588497902,0.980295955435937
2825500,5651.000000233761,-95259.60271186882,311.96518308158977,0.9834890582649891
2826000,5652.000000233965,-95040.60351559584,311.6405138607835,0.9792943040826146
2826500,5653.0000002341685,-94853.22602221463,312.5010812680544,0.9784830503450308
2827000,5654.000000234372,-95743.49981790804,320.030912307789,0.9752483943508308
2827500,5655.000000234576,-95153.91383181576,305.6251369820491,0.9784638559476468
2828000,5656.00000023478,-95216.58261520218,313.0576475198732,0.9907944285305673
2828500,5657.000000234983,-95264.52687916375,311.70291937850334,0.97835349746697
2829000,5658.000000235187,-94931.92345128756,305.57962041740996,0.9789899354986512
2829500,5659.000000235391,-95039.81600329763,311.7420147966248,0.9851609720870408
2830000,5660.000000235595,-95403.46507444361,307.0870514494062,0.9908215597484856
2830500,5661.000000235798,-95531.64831121557,310.9263285280356,0.9886687071913803
2831000,5662.000000236002,-95852.49055890075,315.63781134199934,0.9834975754311192
2831500,5663.000000236206,-95767.52997785178,302.9859119893478,0.9843578499284223
2832000,5664.0000002364095,-95561.87430121796,307.82748990723996,0.9868682975714858
2832500,5665.000000236613,-95305.17119189515,313.02825070847143,0.9862166122057517
2833000,5666.000000236817,-95352.55893608677,309.0478756238077,0.9895637325857953
2833500,5667.000000237021,-95206.15519920172,309.5805966804849,0.9798711582199195
2834000,5668.000000237224,-94491.5090952306,304.311176432373,0.9854028335084075
2834500,5669.000000237428,-95397.00542919483,310.1224812483386,0.9958226821614586
2835000,5670.000000237632,-95171.09547336638,313.58050275247365,0.9859042533310065
2835500,5671.000000237836,-95194.26476596785,308.6780577165482,0.9895711600216126
2836000,5672.000000238039,-95760.7843397489,306.25002824603393,0.9884484831705348
2836500,5673.000000238243,-95221.90163840778,308.31529638176397,0.9821236436571764
2837000,5674.000000238447,-95304.07102804561,308.97868108138414,0.9913804440743821
2837500,5675.0000002386505,-95478.36112751107,313.41020859586615,0.9927541726032263
2838000,5676.000000238854,-94633.54120656848,313.2158016963455,0.9848222920546926
2838500,5677.000000239058,-94859.60304565117,314.22204886523895,0.9933950206912093
2839000,5678.000000239262,-94982.67056331853,309.54400952272204,0.9856058258124374
2839500,5679.000000239465,-95349.89738163404,310.2831771286408,0.9909578562438685
2840000,5680.000000239669,-95758.63695012458,304.09854284091375,0.9904567756529868
2840500,5681.000000239873,-95312.81125938921,307.57850326231795,0.990239443993332
2841000,5682.000000240077,-95019.84001335897,312.12765146587867,0.9888405388127307
2841500,5683.00000024028,-94647.14696215879,312.7095678690542,0.9909077875940104
2842000,5684.000000240484,-94778.65679300786,314.30331650085486,0.9903375216074473
2842500,5685.000000240688,-95263.86604946107,311.8181655811093,0.9960926401207245
2843000,5686.0000002408915,-95722.64235828881,312.71545392002884,0.9953275292289187
2843500,5687.000000241095,-94903.22180559358,304.3720435504063,0.9865904687202939
2844000,5688.000000241299,-95120.28011475073,311.60031480810443,0.9892949414226695
2844500,5689.000000241503,-95060.97979889164,311.8223125715687,0.9916966555868478
2845000,5690.000000241706,-94645.36611731566,308.24941274301364,0.9854780306087607
2845500,5691.00000024191,-94312.85954527196,311.5420562808439,0.9802995454912068
2846000,5692.000000242114,-94960.10548316885,308.5747508332488,0.9789740588870421
2846500,5693.000000242318,-94694.03883193468,309.16619862578676,0.9761584427075299
2847000,5694.000000242521,-95028.59334708395,304.88028398598436,0.9907206680986933
2847500,5695.000000242725,-95429.09457313287,310.27702352989456,0.9858323538313138
2848000,5696.000000242929,-94976.10056825943,309.1754290239061,0.986185605396647
2848500,5697.0000002431325,-94800.86750122329,308.2071401951048,0.9849361470104585
2849000,5698.000000243336,-94880.07027860085,311.5121912608419,0.9857385991807899
2849500,5699.00000024354,-94715.8597908038,311.4335656594703,0.9768529222014691
2850000,5700.000000243744,-95160.552976095,308.9852694452592,0.9862226568134349
2850500,5701.000000243947,-95380.87481349305,306.37905315887593,0.9904569450729024
2851000,5702.000000244151,-95594.06497305399,310.8015509360673,0.9929002933236569
2851500,5703.000000244355,-95282.26853515382,313.94135780938535,0.9827987559699379
2852000,5704.000000244559,-95463.58215880953,312.9431036301677,0.9931293322641973
2852500,5705.000000244762,-95187.58789009665,314.0210536018433,0.9980269720315439
2853000,5706.000000244966,-94786.84421809856,304.8799829947414,0.9938019612291059
2853500,5707.00000024517,-95117.88262028544,306.3220654835305,0.9871586572632326
2854000,5708.0000002453735,-95523.2752205059,311.204611653945,0.985181435155215
2854500,5709.000000245577,-95146.71341213142,305.81372471753804,0.9858552027923309
2855000,5710.000000245781,-95162.54784983129,313.51150887087874,0.9912852998670276
2855500,5711.000000245985,-95293.76060462295,314.3351881291437,0.9868861725847953
2856000,5712.000000246188,-95223.6550912208,309.17134892038956,0.9948724454545165
2856500,5713.000000246392,-95153.02504843933,304.92780715891035,0.9868391914558141
2857000,5714.000000246596,-95355.30794890982,308.52495350426443,0.985899435442554
2857500,5715.0000002468,-95137.89626487164,312.0111009678863,0.9827005970563139
2858000,5716.000000247003,-95122.04228649737,304.71818347988136,0.9843300396760217
2858500,5717.000000247207,-95686.81909883243,308.1800509832329,0.9862678463158986
2859000,5718.000000247411,-95594.11260667228,307.4521538271917,0.9769023317114823
2859500,5719.0000002476145,-95325.16926527856,308.22613608688664,0.9824705534437023
2860000,5720.000000247818,-95158.8182494482,311.51750877280193,0.9960695198274291
2860500,5721.000000248022,-95193.2583070827,311.3152761009627,0.9963423790108198
2861000,5722.000000248226,-95391.49441270059,316.02682580186934,0.9962739832563537
2861500,5723.000000248429,-95981.66742669983,312.7547834424504,0.9940580456211788
2862000,5724.000000248633,-95117.72302189033,304.8398842724766,0.9856635483613839
2862500,5725.000000248837,-94701.21992315556,303.87520733859157,0.9878605955291568
2863000,5726.000000249041,-95153.25510050514,311.8566924602161,0.9904123103996246
2863500,5727.000000249244,-95341.80349614279,318.1318916686213,0.9836967738197173
2864000,5728.000000249448,-95214.38671480131,310.0619151215483,0.9821895197792397
2864500,5729.000000249652,-94934.70454722486,312.42255599709716,0.9830439962373305
2865000,5730.0000002498555,-94685.00296463369,314.45986539069764,0.9879424614057618
2865500,5731.000000250059,-94943.7795405119,318.23275717850504,0.9876154129192881
2866000,5732.000000250263,-94830.48768720578,313.1436641284346,0.9889794156583265
2866500,5733.000000250467,-94919.94523362041,318.7346433545082,0.9803982392962619
2867000,5734.00000025067,-95384.99956290901,316.93167236533594,0.9831007722276596
2867500,5735.000000250874,-94784.45372701692,310.0703428763529,0.9753197573449693
2868000,5736.000000251078,-94824.23852757254,310.2708030442055,0.9790531263250289
2868500,5737.000000251282,-94974.13044888311,304.81841356380767,0.9864935565497354
2869000,5738.000000251485,-94697.92474440404,310.2880933189435,0.9824339456114765
2869500,5739.000000251689,-95002.22758110019,315.254983924347,0.9908124395999901
2870000,5740.000000251893,-95114.40464106284,312.3201520875268,0.9992477443947143
2870500,5741.0000002520965,-95234.80261376273,310.31819244324566,0.9962405034907148
2871000,5742.0000002523,-95313.97456027061,311.2768829957417,0.9929762214813712
2871500,5743.000000252504,-95245.81445805641,310.8809791807536,0.9782805979833138
2872000,5744.000000252708,-94538.52932934783,311.13682173732224,0.976703500251746
2872500,5745.000000252911,-94861.70576561702,311.6727533672583,0.9831100883527433
2873000,5746.000000253115,-94693.24890950217,313.5798338830447,0.9830979512643382
2873500,5747.000000253319,-94690.88787839678,310.3027750029087,0.9801522519471272
2874000,5748.000000253523,-95267.26590790635,316.1579242099411,0.9877195011010973
2874500,5749.000000253726,-95573.76769910363,314.5838068958798,0.9917678878887787
2875000,5750.00000025393,-95425.65311166865,306.2747095279617,0.9868905549248241
2875500,5751.000000254134,-95369.99071086355,303.0162117744787,0.983665976119113
2876000,5752.0000002543375,-95056.68915768148,306.4742332786137,0.9867148934266048
2876500,5753.000000254541,-95357.92548018997,308.63805932469774,0.979155362052327
2877000,5754.000000254745,-95715.52313874266,306.3717624821005,0.9949900575452486
2877500,5755.000000254949,-95290.03584071959,308.39342033106385,0.9840252401358067
2878000,5756.000000255152,-95242.10487256473,308.50853275978403,0.982007427553049
2878500,5757.000000255356,-94996.08211289992,309.18656569989787,0.9883256465584589
2879000,5758.00000025556,-95180.16389983159,312.0109003070576,0.984348475473765
2879500,5759.000000255764,-95249.5806346194,311.8542845302719,0.9927919076880573
2880000,5760.000000255967,-94849.41527739714,313.5531125493586,0.988348643720939
2880500,5761.000000256171,-95046.47893192561,315.14967043276084,0.9869285594865007
2881000,5762.000000256375,-95259.61407391762,313.6099330073469,0.982093391983197
2881500,5763.0000002565785,-95030.51184021635,310.03964176956464,0.9813696228681611
2882000,5764.000000256782,-95160.16768693086,315.07790074303585,0.9883658625769629
2882500,5765.000000256986,-95104.56358779228,312.74167360164324,0.9771353810552779
2883000,5766.00000025719,-95120.8170856674,307.29654135454945,0.9812816602957307
2883500,5767.000000257393,-95161.90445065591,313.4913424575963,0.9902967059843679
2884000,5768.000000257597,-94709.71211992938,308.2835919708324,0.9710250989056823
2884500,5769.000000257801,-95160.41329013073,316.0603027167877,0.9767560939480051
2885000,5770.000000258005,-94913.34252443851,315.1372294613826,0.9809688403825458
2885500,5771.000000258208,-94900.00070891023,321.15498082658974,0.9740272909132219
2886000,5772.000000258412,-95044.12703049497,311.69977569218736,0.9855609907620926
2886500,5773.000000258616,-95337.93849334662,314.7076146271761,0.9797320580488157
2887000,5774.0000002588195,-95844.92791723512,310.0938870802515,0.9805327537005535
2887500,5775.000000259023,-95415.159504221,311.2825014989448,0.9815202267263228
2888000,5776.000000259227,-95451.06938070187,311.3523649107973,0.9870722723971599
2888500,5777.000000259431,-95450.01097848866,305.52263274206445,0.9905817855600054
2889000,5778.000000259634,-95430.49414737249,310.4384886100401,0.9804910555508959
2889500,5779.000000259838,-95254.36469185603,308.6195650849876,0.9793730501883219
2890000,5780.000000260042,-95554.83405459172,306.74943960515003,0.9823173953009428
2890500,5781.0000002602455,-95935.2665064534,313.5126125054365,0.9957852803951108
2891000,5782.000000260449,-96465.48996252479,313.0519286862558,0.9914152661675804
2891500,5783.000000260653,-95636.52696675446,303.92677717156266,0.9780347135251003
2892000,5784.000000260857,-95127.48587617313,310.59209447439554,0.9834425348954016
2892500,5785.00000026106,-95270.31356330996,313.5522764625725,0.9893976162605578
2893000,5786.000000261264,-94849.07436566852,310.1392364275335,0.9875041360652745
2893500,5787.000000261468,-94737.43530233367,309.4114730453781,0.9863702798193011
2894000,5788.000000261672,-95007.84004270518,312.7053539916519,0.9878116889328353
2894500,5789.000000261875,-95392.33626032504,312.87668489587423,0.9944131620166407
2895000,5790.000000262079,-95571.67299924884,305.1653226931261,0.9966295831771397
2895500,5791.000000262283,-95800.95567221136,309.397393343899,0.9952888011763259
2896000,5792.0000002624865,-95129.57591970055,312.8302988009774,0.9942657023898651
2896500,5793.00000026269,-95356.96506337338,306.4622939593072,0.9848332304698704
2897000,5794.000000262894,-95346.0573587605,309.9905133100092,0.9876980752886958
2897500,5795.000000263098,-95654.23788981035,310.8305798692832,0.994392127897918
2898000,5796.000000263301,-95694.89722432633,308.3413822894925,0.9892069174260115
2898500,5797.000000263505,-95907.79731267667,311.0175957616141,0.9940083330949375
2899000,5798.000000263709,-95668.3863680702,312.1837696109665,0.9919341268286106
2899500,5799.000000263913,-94896.93345994392,311.2554791740157,0.9854875547878248
2900000,5800.000000264116,-95138.50570255116,308.6230432060181,0.9935958482957701
2900500,5801.00000026432,-95245.00725086086,314.9708816344058,0.9890975881584011
2901000,5802.000000264524,-95060.763827405,304.74925246485554,0.9901741357240947
2901500,5803.0000002647275,-95236.1614777763,312.0701621384615,0.9807482550272314
2902000,5804.000000264931,-95695.72798588563,319.1120863732576,0.9855550497737473
2902500,5805.000000265135,-95021.40939717228,303.40331995647625,0.978957141852378
2903000,5806.000000265339,-94771.71572497586,304.72995558183067,0.9760849590686697
2903500,5807.000000265542,-95410.86196996731,317.03350773589165,0.9855962793299027
2904000,5808.000000265746,-94887.3401737946,309.10884307225535,0.9773696730929596
2904500,5809.00000026595,-95844.3154968542,317.6506735579722,0.9904911184809155
2905000,5810.000000266154,-95186.46160440973,310.5650052625236,0.9939679041945577
2905500,5811.000000266357,-94992.51399839367,300.7221568505806,0.9869768884939829
2906000,5812.000000266561,-95564.92850622663,309.2339885424096,0.9866107508911833
2906500,5813.000000266765,-95402.06423080346,307.8478569813511,0.9969993538205948
2907000,5814.0000002669685,-95649.04552886251,310.79961121472337,0.9921301711312316
2907500,5815.000000267172,-95711.38974113856,307.7310054921157,0.9800675762933189
2908000,5816.000000267376,-96312.3693282021,304.2330859265445,0.9814696629004923
2908500,5817.00000026758,-95467.44221834873,306.7633855327434,0.9862649732930076
2909000,5818.000000267783,-95404.33327816415,308.37047810965134,0.9885911523614
2909500,5819.000000267987,-95271.23711259785,320.25461568829706,0.9942576214978394
2910000,5820.000000268191,-95349.77523159666,313.2932567762164,0.9889784061705869
2910500,5821.000000268395,-95150.99680945725,306.88060490016466,0.9838478797692282
2911000,5822.000000268598,-95087.91575679497,308.1778437141174,0.978922946741931
2911500,5823.000000268802,-95096.22571871663,312.35172272457265,0.988086238966444
2912000,5824.000000269006,-95111.58896681317,308.1681785508692,1.005368167929734
2912500,5825.0000002692095,-95221.58291996329,314.2963602587939,0.9916965139376575
2913000,5826.000000269413,-95025.6494408503,311.6693421331707,0.9793783861102352
2913500,5827.000000269617,-95084.64519719948,312.05865758428376,0.9777920377569554
2914000,5828.000000269821,-95146.07708956348,306.7240560103219,0.9900605927241141
2914500,5829.000000270024,-95157.69303540525,309.0840280164418,0.9832742938139845
2915000,5830.000000270228,-95283.02563204081,308.4133526400462,0.9843605376411831
2915500,5831.000000270432,-95365.95392949053,311.745626691541,0.9869052578674865
2916000,5832.000000270636,-95345.81930311437,310.5978801949559,0.9920751657229375
2916500,5833.000000270839,-94998.13014322706,306.85575640087967,0.9876302151099493
2917000,5834.000000271043,-95352.2691399933,316.64997800533894,0.9904330243795395
2917500,5835.000000271247,-95028.56060783705,312.8221385939444,0.9847612061069627
2918000,5836.0000002714505,-95497.15398102428,312.0758809720789,0.9843572136250021
2918500,5837.000000271654,-94846.70455569355,306.42604123625875,0.979083884472694
2919000,5838.000000271858,-94833.43719811423,310.8833871106978,0.9784763900403673
2919500,5839.000000272062,-95371.43255190231,312.92778652024504,0.9891496044248831
2920000,5840.000000272265,-95514.19405111473,312.19570893027304,0.9926487277611208
2920500,5841.000000272469,-95961.75569904095,316.22665054376444,0.9939629757221883
2921000,5842.000000272673,-95493.9152598991,308.37867176015584,0.9840548965237942
2921500,5843.000000272877,-95052.09393859643,309.82948299499253,0.9903381375383509
2922000,5844.00000027308,-95401.49981479126,314.69025746549516,0.9884158519363957
2922500,5845.000000273284,-95509.79885393823,315.3870856365622,0.9854905093836962
2923000,5846.000000273488,-95005.46927767457,307.00518183130424,0.9830702654645967
2923500,5847.0000002736915,-95053.92099260085,312.74391431423015,0.9897107902116614
2924000,5848.000000273895,-95813.90645848616,310.47383835935943,0.9884968877318869
2924500,5849.000000274099,-95312.44448710699,307.60137859678764,0.9879981162670056
2925000,5850.000000274303,-95819.03321109636,310.87770172055184,0.9949239268845664
2925500,5851.000000274506,-95674.57638229505,310.01629822649477,0.9839764355460523
2926000,5852.00000027471,-95097.60472612333,309.18429154383955,0.9840568008151804
2926500,5853.000000274914,-95024.64749073022,309.5014694270416,0.9870823713443304
2927000,5854.000000275118,-95004.68716316082,304.62159873434285,0.9826529446809323
2927500,5855.000000275321,-95706.49768618692,311.2478540625258,0.9925799504877783
2928000,5856.000000275525,-95199.68070053309,308.3548934519571,0.9762844506013734
2928500,5857.000000275729,-95849.74851542257,310.21314649943105,0.9813825760414764
2929000,5858.0000002759325,-95104.44705370418,305.4837714282432,0.981096645012788
2929500,5859.000000276136,-95089.6147444101,301.10846238926337,0.983060251959669
2930000,5860.00000027634,-94976.04679058539,308.11557197028327,0.9763956444341958
2930500,5861.000000276544,-94802.31430053269,310.4550765718777,0.9844811357271956
2931000,5862.000000276747,-94968.7791232355,304.0816873313045,0.9860872586233723
2931500,5863.000000276951,-94992.26731537981,309.52588316119784,0.9850973049178572
2932000,5864.000000277155,-94673.89784876199,308.00661314030936,0.9861989194890268
2932500,5865.000000277359,-95380.50366291782,314.87697236658306,0.984525349685033
2933000,5866.000000277562,-95800.02745010273,311.2566831389878,0.9906353057192424
2933500,5867.000000277766,-95550.17340888805,312.22510574167484,0.9854472827219056
2934000,5868.00000027797,-95364.70119717211,308.96871492689297,0.9861830649111654
