uri,energy_bounds_lower,energy_bounds_upper
cadc:WALLABY/WALLABY_J130456-181831_NGC_5044_TR3_mom1.fits,0.22076780466252663,0.22096668507511558
cadc:WALLABY/WALLABY_J130500-111525_NGC_5044_TR3_mom1.fits,0.22033512398348756,0.22051520131856894
cadc:WALLABY/WALLABY_J130528-154240_NGC_5044_TR2_mom1.fits,0.21516634079628297,0.21530942540416587
cadc:WALLABY/WALLABY_J130528-154240_NGC_5044_TR3_mom1.fits,0.21516634079628297,0.21530942540416587
cadc:WALLABY/WALLABY_J130545-193817_NGC_5044_TR2_mom1.fits,0.22037711571683405,0.2207106175586515
cadc:WALLABY/WALLABY_J130545-193817_NGC_5044_TR3_mom1.fits,0.22037711571683405,0.2207106175586515
cadc:WALLABY/WALLABY_J130548-210454_NGC_5044_TR3_mom1.fits,0.21696868169970596,0.21715203428549773
cadc:WALLABY/WALLABY_J130626-182036_NGC_5044_TR3_mom1.fits,0.22502405020676855,0.22524634565857718
cadc:WALLABY/WALLABY_J130659+042805_NGC_4808_TR1_mom1.fits,0.21928456606458266,0.21954328786184732
cadc:WALLABY/WALLABY_J130737-151812_NGC_5044_TR2_mom1.fits,0.21924892814627867,0.21953733337854817
cadc:WALLABY/WALLABY_J130737-151812_NGC_5044_TR3_mom1.fits,0.21924892814627867,0.21953733337854817
cadc:WALLABY/WALLABY_J130739-153555_NGC_5044_TR2_mom1.fits,0.21943318218108773,0.21964456352055606
cadc:WALLABY/WALLABY_J130739-153555_NGC_5044_TR3_mom1.fits,0.21943318218108773,0.21964456352055606
cadc:WALLABY/WALLABY_J130925-155810_NGC_5044_TR2_mom1.fits,0.21512345249059697,0.21528938210399728
cadc:WALLABY/WALLABY_J130925-155810_NGC_5044_TR3_mom1.fits,0.21512345249059697,0.21528938210399728
cadc:WALLABY/WALLABY_J130935-124738_NGC_5044_TR2_mom1.fits,0.2260736188022424,0.22623158299853074
cadc:WALLABY/WALLABY_J130935-124738_NGC_5044_TR3_mom1.fits,0.2260736188022424,0.22623158299853074
cadc:WALLABY/WALLABY_J130945-124014_NGC_5044_TR2_mom1.fits,0.22082200926185852,0.22123846381546206
cadc:WALLABY/WALLABY_J130945-124014_NGC_5044_TR3_mom1.fits,0.22082200926185852,0.22123846381546206
cadc:WALLABY/WALLABY_J130951-163245_NGC_5044_TR3_mom1.fits,0.2127123535046456,0.21301743783678787
cadc:WALLABY/WALLABY_J131001-162607_NGC_5044_TR3_mom1.fits,0.22018827885342288,0.22036211683194976
cadc:WALLABY/WALLABY_J131001-162607_NGC_5044_TR2_mom1.fits,0.22018827885342288,0.22036211683194976
cadc:WALLABY/WALLABY_J131035-214450_NGC_5044_TR3_mom1.fits,0.21300622661396537,0.21328405167156902
cadc:WALLABY/WALLABY_J131115-202239_NGC_5044_TR2_mom1.fits,0.2192608061652346,0.2196862924257648
cadc:WALLABY/WALLABY_J131115-202239_NGC_5044_TR3_mom1.fits,0.2192608061652346,0.2196862924257648
cadc:WALLABY/WALLABY_J131139-165121_NGC_5044_TR2_mom1.fits,0.21190767430020568,0.21202423899364609
cadc:WALLABY/WALLABY_J131139-165121_NGC_5044_TR3_mom1.fits,0.21190767430020568,0.21202423899364609
cadc:WALLABY/WALLABY_J131156-184429_NGC_5044_TR2_mom1.fits,0.21721613519661598,0.21741742466711406
cadc:WALLABY/WALLABY_J131156-184429_NGC_5044_TR3_mom1.fits,0.21721613519661598,0.21741742466711406
cadc:WALLABY/WALLABY_J131159-134336_NGC_5044_TR2_mom1.fits,0.21585200877340635,0.21618349233821507
cadc:WALLABY/WALLABY_J131159-134336_NGC_5044_TR3_mom1.fits,0.21585200877340635,0.21618349233821507
cadc:WALLABY/WALLABY_J131225-185354_NGC_5044_TR2_mom1.fits,0.2183205023769029,0.21855039564757842
cadc:WALLABY/WALLABY_J131225-185354_NGC_5044_TR3_mom1.fits,0.2183205023769029,0.21855039564757842
cadc:WALLABY/WALLABY_J131232+071059_NGC_4808_TR1_mom1.fits,0.21159469512539636,0.21186330240868675
cadc:WALLABY/WALLABY_J131248-191514_NGC_5044_TR2_mom1.fits,0.21537817363251432,0.21569095845076108
cadc:WALLABY/WALLABY_J131248-191514_NGC_5044_TR3_mom1.fits,0.21537817363251432,0.21569095845076108
cadc:WALLABY/WALLABY_J131253-105339_NGC_5044_TR3_mom1.fits,0.2152979716328241,0.21559042398174347
cadc:WALLABY/WALLABY_J131307-164101_NGC_5044_TR2_mom1.fits,0.21284659481847917,0.21303145352503583
cadc:WALLABY/WALLABY_J131307-164101_NGC_5044_TR3_mom1.fits,0.21284659481847917,0.21303145352503583
cadc:WALLABY/WALLABY_J131326-143106_NGC_5044_TR2_mom1.fits,0.2153609824598895,0.21560765180564703
cadc:WALLABY/WALLABY_J131326-143106_NGC_5044_TR3_mom1.fits,0.2153609824598895,0.21560765180564703
cadc:WALLABY/WALLABY_J131352-204405_NGC_5044_TR2_mom1.fits,0.21300902930903465,0.21319136282767973
cadc:WALLABY/WALLABY_J131352-204405_NGC_5044_TR3_mom1.fits,0.21300902930903465,0.21319136282767973
cadc:WALLABY/WALLABY_J131439-155030_NGC_5044_TR2_mom1.fits,0.21263691715212507,0.21278784340067042
cadc:WALLABY/WALLABY_J131439-155030_NGC_5044_TR3_mom1.fits,0.21263691715212507,0.21278784340067042
cadc:WALLABY/WALLABY_J131459-120748_NGC_5044_TR3_mom1.fits,0.22275447340576407,0.2230767699271823
cadc:WALLABY/WALLABY_J131526-132732_NGC_5044_TR3_mom1.fits,0.22123544037883022,0.22151091192951475
cadc:WALLABY/WALLABY_J131528-151151_NGC_5044_TR2_mom1.fits,0.21264250319514671,0.2127598779332405
cadc:WALLABY/WALLABY_J131528-151151_NGC_5044_TR3_mom1.fits,0.21264250319514671,0.2127598779332405
cadc:WALLABY/WALLABY_J131533-170024_NGC_5044_TR2_mom1.fits,0.2126844078747881,0.2128717839302204
