# LANE W1 per-side asymmetries, ALL per-side-capable WALLABY galaxies
# FIREWALL: N~237 -> ~1-1.5 sigma at AQUAL amplitude; NEITHER pre-registered
#   kill condition (3-sigma AQUAL-vs-BranchB, N~1157 canonical a0=9.36e-11 /
#   N~1424 alt a0=1.13e-10) CAN TRIGGER on this sample. a0 does not enter
#   this extraction; both footings enter at the confrontation stage only.
# CONVENTION: A_preregistered = 2(v_rec - v_appr)/(v_rec + v_appr), receding-
#   side tied (side determined EMPIRICALLY; pa_flipped flags anti-aligned PA).
#   A_raw_extractor = 2(v_app - v_rec)/(v_app + v_rec) as printed by the pilot
#   extractor (OPPOSITE ordering). PA_wkapp = Deg+22 PA_model_g, 'Position
#   angle in equatorial coordinates (East of North)' (arXiv:2211.07333 Tab.4).
# QC frozen BEFORE extraction: see QC_FROZEN.md.
jname,ra,dec,cz,field,hires,tr,inc,pa_wkapp,pa_flipped,n_outer,v_rec,v_appr,A_raw_extractor,A_preregistered,sigma_boot,sanity_ratio,weight,n_models_available,model_file,qc_pass,qc_reason
J132050-232904,200.207541,-23.481785,2065.9,NGC5044,False,3,80.1,308.1,False,2,62.01888735202476,44.719599635981005,-0.32414339390041536,0.32414339390041536,0.08948665340935158,0.7904277275736918,mom0,2,WALLABY_J132050-232904_NGC5044_Kin_TR3_AvgMod.txt,False,inc 80.1 >= 70
J132119-130231,200.330205,-13.041257,1295.5,NGC5044,False,3,37.4,150.9,False,2,77.653644814882,31.781333873207082,-0.8383482409663533,0.8383482409663533,0.04784448995955982,0.6019634323210397,mom0,1,WALLABY_J132119-130231_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.602 outside [0.8,1.2]"
J132148-131222,200.453827,-13.205809,2897.3,NGC5044,False,3,50.0,141.5,False,3,129.78440464104236,115.64567830038975,-0.11521591950915477,0.11521591950915477,0.007599038112737594,0.8712389986860344,mom0,1,WALLABY_J132148-131222_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 3 < 4
J132202-201335,200.511695,-20.225893,1887.4,NGC5044,False,3,51.2,269.6,False,2,70.94630622263932,74.59205989756951,0.050100241910355725,-0.050100241910355725,0.020352162852129443,0.8479938860183279,mom0,1,WALLABY_J132202-201335_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 2 < 4
J132402-243938,201.014043,-24.661199,2053.2,NGC5044,False,1,53.4,137.7,False,3,78.08721268185148,73.21318162450247,-0.06442853080052187,0.06442853080052187,0.02323990818884378,0.9218864250418142,mom0,1,WALLABY_J132402-243938_NGC_5044_Kin_TR1_AvgMod.txt,False,n_outer 3 < 4
J132433-210813,201.134948,-21.137475,2658.9,NGC5044,False,3,52.7,139.0,False,5,165.8010566575542,173.20811253467858,0.04369826276246976,-0.04369826276246976,0.008621903819262436,0.954841818188621,mom0,2,WALLABY_J132433-210813_NGC5044_Kin_TR3_AvgMod.txt,True,pass
J132441-194214,201.17364,-19.69686,1962.7,NGC5044,False,3,63.1,180.6,False,4,98.04497575492128,100.7243257010334,0.02695939389519693,-0.02695939389519693,0.02527738738121614,0.9885124715191104,mom0,2,WALLABY_J132441-194214_NGC5044_Kin_TR3_AvgMod.txt,True,pass
J132500-240035,201.253935,-24.008953,7393.6,NGC5044,False,3,77.1,35.7,False,2,136.36186273394054,91.21721465874059,-0.39673812366594813,0.39673812366594813,0.05789408806653082,0.7410539248544696,mom0,2,WALLABY_J132500-240035_NGC5044_Kin_TR3_AvgMod.txt,False,inc 77.1 >= 70
J132519-210812,201.325031,-21.134628,1747.5,NGC5044,False,3,61.1,326.8,False,3,86.64103669891092,49.981123557976424,-0.536661301094987,0.536661301094987,0.022294608176521662,0.8896789344454509,mom0,2,WALLABY_J132519-210812_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 3 < 4
J132529-201001,201.36856,-20.16779,8072.1,NGC5044,False,3,69.8,330.2,False,2,116.11041441714761,99.79593958244828,-0.1511254720621132,0.1511254720621132,0.028367102729692072,0.7681035300514881,mom0,1,WALLABY_J132529-201001_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.768 outside [0.8,1.2]"
J132542-164457,201.424642,-16.748729,5396.7,NGC5044,False,3,80.7,91.5,False,2,111.78727703743242,81.98588001746654,-0.30759056076608876,0.30759056076608876,0.0659739512318508,0.8679990463588727,mom0,1,WALLABY_J132542-164457_NGC5044_Kin_TR3_AvgMod.txt,False,inc 80.7 >= 70
J132608-163111,201.53513,-16.52087,6889.5,NGC5044,False,3,20.4,168.9,False,2,184.46912860174007,199.73302383308362,0.07945762476660216,-0.07945762476660216,0.03176760161960175,0.7339577985229028,mom0,1,WALLABY_J132608-163111_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.734 outside [0.8,1.2]"
J132635-221419,201.651667,-22.236483,1414.3,NGC5044,False,3,58.8,272.8,False,3,57.28575776351403,36.79200042454677,-0.4356769917497476,0.4356769917497476,0.01820029329692293,0.8783075295515315,mom0,3,WALLABY_J132635-221419_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 3 < 4
J132947-175747,202.452099,-17.964588,1506.8,NGC5044,False,3,84.4,307.0,False,11,270.62777703247605,280.53866732874906,0.03596332976242502,-0.03596332976242502,0.012519545185659231,1.017200575272582,mom0,1,WALLABY_J132947-175747_NGC5044_Kin_TR3_AvgMod.txt,False,inc 84.4 >= 70
J133010-240841,202.544991,-24.143509,4940.9,NGC5044,False,2,35.5,249.1,False,3,14.957796998973322,10.02356871700294,-0.39503270862527823,0.39503270862527823,0.20292767845579773,0.444948522948911,mom0,1,WALLABY_J133010-240841_NGC_5044_Kin_TR2_AvgMod.txt,False,"sanity ratio 0.445 outside [0.8,1.2]"
J133017-214446,202.571319,-21.745408,7310.0,NGC5044,False,3,37.9,72.1,False,1,121.93375096069556,128.69066971667218,0.05392067331439252,-0.05392067331439252,0.0533412869600709,0.5812893990109431,mom0,1,WALLABY_J133017-214446_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.581 outside [0.8,1.2]"
J133019-220858,202.57821,-22.14687,5488.5,NGC5044,False,3,60.9,252.5,False,2,106.21709953022382,104.63224188611916,-0.015033081284092796,0.015033081284092796,0.04642412349221389,0.727537721765755,mom0,3,WALLABY_J133019-220858_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.728 outside [0.8,1.2]"
J133041-233009,202.675136,-23.502205,12874.9,NGC5044,False,3,70.4,281.1,False,2,248.65140897541326,212.53131878600834,-0.15664112298711463,0.15664112298711463,0.03541843253729454,0.8643435852166215,mom0,3,WALLABY_J133041-233009_NGC5044_Kin_TR3_AvgMod.txt,False,inc 70.4 >= 70
J133058-215044,202.742875,-21.846457,7358.5,NGC5044,False,3,68.1,163.5,False,3,204.72274492100541,186.0942039583067,-0.09533128497173429,0.09533128497173429,0.023780763790790325,0.9124207378828536,mom0,3,WALLABY_J133058-215044_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 3 < 4
J133103-150604,202.765069,-15.100933,4218.9,NGC5044,False,3,71.4,101.6,False,3,170.45385079173028,133.0747046700808,-0.24629739409379822,0.24629739409379822,0.028586523401988424,0.9162057091877874,mom0,1,WALLABY_J133103-150604_NGC5044_Kin_TR3_AvgMod.txt,False,inc 71.4 >= 70
J133103-160750,202.763712,-16.128999,5836.5,NGC5044,False,3,70.9,85.4,False,4,210.9820001715024,202.3353639527253,-0.04184017885190156,0.04184017885190156,0.02301264981809905,1.0217828771442559,mom0,1,WALLABY_J133103-160750_NGC5044_Kin_TR3_AvgMod.txt,False,inc 70.9 >= 70
J133115-250859,202.812307,-25.149013,7960.2,NGC5044,False,1,26.9,184.6,False,2,118.51306410917408,74.8357951723569,-0.4517975342509747,0.4517975342509747,0.05168174225819023,0.8709692390940259,mom0,1,WALLABY_J133115-250859_NGC_5044_Kin_TR1_AvgMod.txt,False,n_outer 2 < 4
J133138-232047,202.91146,-23.347136,7502.6,NGC5044,False,3,57.6,287.0,False,2,106.24688467603679,95.89603828195945,-0.10241116772837171,0.10241116772837171,0.030524273231188045,0.8368618508663102,mom0,1,WALLABY_J133138-232047_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 2 < 4
J133208-225710,203.034759,-22.951624,5054.9,NGC5044,False,3,49.2,53.2,False,1,139.25907377008136,112.43439681219992,-0.21315353867403694,0.21315353867403694,0.024833416210383902,0.6727061546917069,mom0,3,WALLABY_J133208-225710_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.673 outside [0.8,1.2]"
J133209-245132,203.036439,-24.859717,7789.6,NGC5044,False,3,82.3,323.7,False,2,200.88882059895658,203.4990445780049,0.012909506955190584,-0.012909506955190584,0.06134460228359265,0.9783467824680634,mom0,2,WALLABY_J133209-245132_NGC5044_Kin_TR3_AvgMod.txt,False,inc 82.3 >= 70
J133214-210542,203.057901,-21.094759,5806.7,NGC5044,False,3,55.7,85.6,False,2,52.9300843475792,67.7593044137474,0.24574190354869102,-0.24574190354869102,0.03871588423443053,0.649481645298446,mom0,3,WALLABY_J133214-210542_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.649 outside [0.8,1.2]"
J133314-160715,203.305758,-16.120597,6116.8,NGC5044,False,3,64.0,122.3,False,4,357.30309328157034,311.28355491696243,-0.13766215190986789,0.13766215190986789,0.014532384064499674,0.9484201046222628,mom0,1,WALLABY_J133314-160715_NGC5044_Kin_TR3_AvgMod.txt,True,pass
J133329-211151,203.374801,-21.194827,7093.9,NGC5044,False,3,46.0,145.3,False,1,107.89357530067608,87.30588848170976,-0.21093999358438897,0.21093999358438897,0.027798545125265545,0.7190770185422014,mom0,3,WALLABY_J133329-211151_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.719 outside [0.8,1.2]"
J133348-244525,203.452055,-24.756139,4637.3,NGC5044,False,3,75.0,78.7,False,3,133.15074248183757,128.4731076303352,-0.035758474233116073,0.035758474233116073,0.029746763969464816,0.9460762293827095,mom0,2,WALLABY_J133348-244525_NGC5044_Kin_TR3_AvgMod.txt,False,inc 75.0 >= 70
J133439-234044,203.662239,-23.679007,2592.2,NGC5044,False,3,35.3,196.1,False,1,83.87095008169906,66.1900205446407,-0.23564994233023942,0.23564994233023942,0.05607442230117836,0.47687927392904034,mom0,1,WALLABY_J133439-234044_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.477 outside [0.8,1.2]"
J133440-234722,203.664651,-23.789085,7805.9,NGC5044,False,3,28.1,193.6,False,2,117.95784965450065,177.34445855882495,0.4022089042488864,-0.4022089042488864,0.02165886463764216,0.7939962207736104,mom0,3,WALLABY_J133440-234722_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.794 outside [0.8,1.2]"
J133541-240428,203.923112,-24.074926,2558.9,NGC5044,False,3,81.7,318.2,False,2,159.36114450123083,130.32348336962337,-0.20047774951008362,0.20047774951008362,0.04486428913139493,1.0537396948593647,mom0,3,WALLABY_J133541-240428_NGC5044_Kin_TR3_AvgMod.txt,False,inc 81.7 >= 70
J133610-234710,204.040657,-23.787284,11360.2,NGC5044,False,1,25.1,126.9,False,2,153.85081474704538,87.95092375913426,-0.5450737566655415,0.5450737566655415,0.03292575104037682,0.7382451132046616,mom0,1,WALLABY_J133610-234710_NGC_5044_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.738 outside [0.8,1.2]"
J133741-150605,204.419069,-15.103829,7992.2,NGC5044,False,3,43.4,171.8,False,2,155.11863630063527,164.83238527543034,0.06072022478281543,-0.06072022478281543,0.020475069804282008,0.8148326073404761,mom0,1,WALLABY_J133741-150605_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 2 < 4
J133756-240727,204.48578,-24.124762,9127.6,NGC5044,False,3,46.5,248.6,False,2,129.11825342437177,94.18008555582186,-0.3129281483069956,0.3129281483069956,0.028277885841723974,0.7820119764656526,mom0,3,WALLABY_J133756-240727_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.782 outside [0.8,1.2]"
J133801-225524,204.503015,-22.92397,6970.7,NGC5044,False,3,69.2,249.8,False,2,191.4326315920823,145.24809647717672,-0.27435211620075206,0.27435211620075206,0.03303706316655468,0.7545808590742049,mom0,3,WALLABY_J133801-225524_NGC5044_Kin_TR3_AvgMod.txt,False,"sanity ratio 0.755 outside [0.8,1.2]"
J133802-175254,204.511388,-17.883903,1355.4,NGC5044,False,3,21.0,95.1,False,6,139.79693811246804,136.650630127593,-0.022762421133998657,0.022762421133998657,0.011275148259237346,0.8489961553958635,mom0,1,WALLABY_J133802-175254_NGC5044_Kin_TR3_AvgMod.txt,True,pass
J133811-204047,204.545191,-20.679084,12918.7,NGC5044,False,2,31.9,18.3,False,1,141.215234313664,146.63711017758703,0.03767122948750422,-0.03767122948750422,0.03391354526916538,0.6847858360352044,mom0,1,WALLABY_J133811-204047_NGC_5044_Kin_TR2_AvgMod.txt,False,"sanity ratio 0.685 outside [0.8,1.2]"
J133949-220132,204.958787,-22.025207,5839.8,NGC5044,False,3,67.5,55.3,False,2,143.80629518826743,124.1876133057089,-0.1464114016084026,0.1464114016084026,0.03161469891414395,0.8020553408953174,mom0,2,WALLABY_J133949-220132_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 2 < 4
J134019-235122,205.080261,-23.858877,6503.7,NGC5044,False,3,34.5,319.4,False,2,194.42108576832555,213.76653086742755,0.0947870259198232,-0.0947870259198232,0.013976447616728735,0.908670075995694,mom0,3,WALLABY_J134019-235122_NGC5044_Kin_TR3_AvgMod.txt,False,n_outer 2 < 4
J134501-155202,206.256117,-15.866578,8888.3,NGC5044,False,3,70.0,264.0,False,2,170.30384216157523,181.84609971194948,0.06555308508055735,-0.06555308508055735,0.034807582661276565,0.9256181235381696,mom0,1,WALLABY_J134501-155202_NGC5044_Kin_TR3_AvgMod.txt,False,inc 70.0 >= 70
J163512-580438,248.809173,-58.079016,2739.6,Norma,False,1,39.6,183.6,False,4,199.69948731698062,185.508548014045,-0.07367935246075925,0.07367935246075925,0.011004716300969705,0.9726037260973437,mom0,1,WALLABY_J163512-580438_Norma_Kin_TR1_AvgMod.txt,True,pass
J163518-581311,248.829433,-58.217355,1552.9,Norma,False,1,53.0,135.8,False,5,156.80514544176376,135.01526853355185,-0.14933757793966437,0.14933757793966437,0.011648764149052497,1.0401366605768332,mom0,1,WALLABY_J163518-581311_Norma_Kin_TR1_AvgMod.txt,True,pass
J163650-601632,249.21597,-60.275715,3402.2,Norma,False,1,54.5,107.7,False,5,164.41215909096974,130.38586994909468,-0.23084475328870482,0.23084475328870482,0.008105018012452898,1.006241839380141,mom0,1,WALLABY_J163650-601632_Norma_Kin_TR1_AvgMod.txt,True,pass
J163916-601108,249.823589,-60.187411,3347.3,Norma,False,1,49.3,301.4,False,2,51.86500338105249,61.57875191737091,0.17125223879914028,-0.17125223879914028,0.058562528789879394,0.7384901897527091,mom0,1,WALLABY_J163916-601108_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.738 outside [0.8,1.2]"
J163924-565221,249.85138,-56.872187,1465.8,Norma,False,1,43.4,250.0,False,5,70.0706458397032,65.57087072941881,-0.06634805071633557,0.06634805071633557,0.010046906819909222,0.9554355847838657,mom0,1,WALLABY_J163924-565221_Norma_Kin_TR1_AvgMod.txt,True,pass
J164052-602341,250.218985,-60.394501,5266.6,Norma,False,1,64.6,284.1,False,4,251.46497686773986,221.13614015904724,-0.12834856125392347,0.12834856125392347,0.01604792233506538,0.9749288754299206,mom0,1,WALLABY_J164052-602341_Norma_Kin_TR1_AvgMod.txt,True,pass
J164107-605902,250.280593,-60.981512,3492.5,Norma,False,1,71.8,317.9,False,2,92.61740102059505,73.64347005690237,-0.2282428913156429,0.2282428913156429,0.04905233456862967,0.9097634498146968,mom0,1,WALLABY_J164107-605902_Norma_Kin_TR1_AvgMod.txt,False,inc 71.8 >= 70
J164157-622910,250.489276,-62.485335,4391.3,Norma,False,1,52.2,125.6,False,2,107.17918911849553,123.1662570089789,0.13880949816247762,-0.13880949816247762,0.021321277070238998,0.7926861804186444,mom0,1,WALLABY_J164157-622910_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.793 outside [0.8,1.2]"
J164219-595904,250.582885,-59.984511,5469.9,Norma,False,1,64.9,303.7,False,2,85.59246680642667,56.193678365526,-0.41469197720619283,0.41469197720619283,0.033903830236162925,0.8860688162585023,mom0,1,WALLABY_J164219-595904_Norma_Kin_TR1_AvgMod.txt,False,n_outer 2 < 4
J164249-610527,250.706694,-61.089815,4459.2,Norma,False,1,78.4,191.0,False,2,161.93348117203558,167.4636002994818,0.03357721994828549,-0.03357721994828549,0.05005045054668371,1.026864142126609,mom0,1,WALLABY_J164249-610527_Norma_Kin_TR1_AvgMod.txt,False,inc 78.4 >= 70
J164508-611614,251.285385,-61.269765,3669.2,Norma,False,1,73.8,136.2,False,2,96.06624542105357,67.53605306318588,-0.3487749575916396,0.3487749575916396,0.03170926986282608,0.8283802314676163,mom0,1,WALLABY_J164508-611614_Norma_Kin_TR1_AvgMod.txt,False,inc 73.8 >= 70
J164739-570817,251.915593,-57.13786,804.8,Norma,False,1,69.7,249.5,False,1,25.62353495093777,26.33147359919445,0.0272519885190117,-0.0272519885190117,0.05428711179345915,0.8024770103889476,mom0,1,WALLABY_J164739-570817_Norma_Kin_TR1_AvgMod.txt,False,n_outer 1 < 4
J164740-600851,251.919674,-60.147661,3270.9,Norma,False,1,64.3,207.3,False,4,127.44720722681274,135.53577196173677,0.06151397904063456,-0.06151397904063456,0.017198403805812626,0.9304576228254273,mom0,1,WALLABY_J164740-600851_Norma_Kin_TR1_AvgMod.txt,True,pass
J164749-613936,251.954167,-61.660013,5247.9,Norma,False,1,50.0,0.8,False,1,90.06934764284543,79.56457540951342,-0.1238522583727504,0.1238522583727504,0.033046129252837946,0.7174865827112653,mom0,1,WALLABY_J164749-613936_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.717 outside [0.8,1.2]"
J165103-600109,252.764345,-60.018129,5797.5,Norma,False,1,55.2,261.8,False,2,173.90434010391309,139.66633348500653,-0.21837505546702626,0.21837505546702626,0.016818892101167642,0.8434237307315152,mom0,1,WALLABY_J165103-600109_Norma_Kin_TR1_AvgMod.txt,False,n_outer 2 < 4
J165348-590530,253.453947,-59.09167,1648.1,Norma,False,1,23.3,191.1,False,2,34.13159613740467,40.26540526587754,0.16489398800426008,-0.16489398800426008,0.04855587392535012,0.63306591669492,mom0,1,WALLABY_J165348-590530_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.633 outside [0.8,1.2]"
J165419-615311,253.582731,-61.883923,4512.1,Norma,False,1,36.4,285.2,False,1,127.28173990765848,96.05453937334192,-0.27964288323283715,0.27964288323283715,0.02071419721870225,0.8489816837404796,mom0,1,WALLABY_J165419-615311_Norma_Kin_TR1_AvgMod.txt,False,n_outer 1 < 4
J165644-622413,254.184535,-62.400595,5098.8,Norma,False,1,65.6,50.5,False,3,211.53776385360675,187.29161731921727,-0.1215865614669093,0.1215865614669093,0.026624866115847037,0.9481387574198101,mom0,1,WALLABY_J165644-622413_Norma_Kin_TR1_AvgMod.txt,False,n_outer 3 < 4
J165724-595238,254.345126,-59.877119,3203.7,Norma,False,1,46.0,301.0,False,3,112.10293807681632,98.21880913247863,-0.13202751620850073,0.13202751620850073,0.008421837287567988,0.9106728603356975,mom0,1,WALLABY_J165724-595238_Norma_Kin_TR1_AvgMod.txt,False,n_outer 3 < 4
J165804-605308,254.513744,-60.883533,1031.9,Norma,False,1,36.2,105.2,False,5,64.33257061825739,56.34318512000277,-0.13241078043187413,0.13241078043187413,0.026981578806972096,0.9910426001830137,mom0,1,WALLABY_J165804-605308_Norma_Kin_TR1_AvgMod.txt,True,pass
J165901-601241,254.759482,-60.213872,1140.9,Norma,False,1,42.1,248.5,False,17,146.51729942842255,143.74338690390084,-0.019113249951774835,0.019113249951774835,0.00723133872653439,0.9277498451655534,mom0,1,WALLABY_J165901-601241_Norma_Kin_TR1_AvgMod.txt,True,pass
J165949-584125,254.958573,-58.690511,4754.1,Norma,False,1,35.3,247.9,False,2,142.94922281024776,28.040780282251113,-1.3440369664866978,1.3440369664866978,0.22103303555661483,0.642105409917591,mom0,1,WALLABY_J165949-584125_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.642 outside [0.8,1.2]"
J170303-614604,255.761792,-61.767198,2719.2,Norma,False,1,34.8,195.4,False,4,145.739597724514,127.44898703466977,-0.1339046483656514,0.1339046483656514,0.006776257866208003,0.9617726989825869,mom0,1,WALLABY_J170303-614604_Norma_Kin_TR1_AvgMod.txt,True,pass
J170659-620502,256.744578,-62.083333,1500.5,Norma,False,1,82.2,313.7,False,8,132.45566110278725,114.08366605111172,-0.14903906215503743,0.14903906215503743,0.01717197528018539,1.000164176235641,mom0,1,WALLABY_J170659-620502_Norma_Kin_TR1_AvgMod.txt,False,inc 82.2 >= 70
J170747-595059,256.946201,-59.849381,4691.4,Norma,False,1,81.1,270.0,False,2,147.31393336323833,136.6732072867044,-0.07493808383141005,0.07493808383141005,0.059139777741288674,0.979049024514962,mom0,1,WALLABY_J170747-595059_Norma_Kin_TR1_AvgMod.txt,False,inc 81.1 >= 70
J170915-613637,257.31718,-61.610791,4219.1,Norma,False,1,65.2,303.5,False,4,145.9911386283467,138.016302138429,-0.056159348983159586,0.056159348983159586,0.011535391143906611,0.9832235940910395,mom0,1,WALLABY_J170915-613637_Norma_Kin_TR1_AvgMod.txt,True,pass
J171015-615505,257.562411,-61.91736,4825.7,Norma,False,1,45.9,130.5,False,2,128.5108044979048,152.71485769857114,0.17213260704321068,-0.17213260704321068,0.016423301360619154,0.7746203761356496,mom0,1,WALLABY_J171015-615505_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.775 outside [0.8,1.2]"
J171338-590621,258.411648,-59.105024,3512.4,Norma,False,1,24.3,9.7,False,4,162.2823756040096,123.60375567144789,-0.2705875920598192,0.2705875920598192,0.011873799094083006,0.9190392850288283,mom0,1,WALLABY_J171338-590621_Norma_Kin_TR1_AvgMod.txt,True,pass
J171804-575135,259.527157,-57.859628,1080.6,Norma,False,1,62.5,273.9,False,9,85.70010974015223,87.1312547710946,0.01656117262036943,-0.01656117262036943,0.004806678733310882,0.9810819404583964,mom0,1,WALLABY_J171804-575135_Norma_Kin_TR1_AvgMod.txt,True,pass
J171829-602453,259.623418,-60.411094,5633.0,Norma,False,1,62.8,193.8,False,2,100.35137807360118,87.1320735606449,-0.14101836079640026,0.14101836079640026,0.04702568651436194,0.731294782495477,mom0,1,WALLABY_J171829-602453_Norma_Kin_TR1_AvgMod.txt,False,"sanity ratio 0.731 outside [0.8,1.2]"
J172007-600928,260.032272,-60.156022,4505.6,Norma,False,1,77.3,257.5,False,4,175.70788352063474,192.8378661650741,0.09295987083854636,-0.09295987083854636,0.02966918050283867,0.9615334266027549,mom0,1,WALLABY_J172007-600928_Norma_Kin_TR1_AvgMod.txt,False,inc 77.3 >= 70
