Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
60,CHEMBL268164,CYCLOBARBITAL,236.3,0.8259,0.8262,0.9814,0.5144,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
61,CHEMBL1200944,SULBACTAM SODIUM,255.2,0.8254,0.9003,0.8869,0.5528,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]
62,CHEMBL452,CLONAZEPAM,315.7,0.8253,0.8863,0.8679,0.618,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
63,CHEMBL3989678,PIPERAZINE CITRATE,660.7,0.8251,0.8311,0.9855,0.4922,C1CNCCN1.C1CNCCN1.C1CNCCN1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O
64,CHEMBL25,ASPIRIN,180.2,0.8213,0.8027,0.9997,0.5017,CC(=O)Oc1ccccc1C(=O)O
65,CHEMBL3989768,LEVORPHANOL TARTRATE,443.5,0.8193,0.8567,0.9169,0.5491,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O
66,CHEMBL1059,PREGABALIN,159.2,0.8181,0.8367,0.9627,0.4917,CC(C)C[C@H](CN)CC(=O)O
67,CHEMBL109,VALPROIC ACID,144.2,0.8173,0.8486,0.9343,0.5208,CCCC(CCC)C(=O)O
68,CHEMBL856,PRIMIDONE,218.3,0.8144,0.8258,0.9463,0.5281,CCC1(c2ccccc2)C(=O)NCNC1=O
69,CHEMBL971,PENTOBARBITAL SODIUM,248.3,0.8128,0.8277,0.9364,0.5356,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
70,CHEMBL267894,AMOBARBITAL,226.3,0.8101,0.8191,0.9475,0.5172,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
71,CHEMBL834,PAMIDRONIC ACID,235.1,0.8095,0.912,0.8387,0.5461,NCCC(O)(P(=O)(O)O)P(=O)(O)O
72,CHEMBL1024,IFOSFAMIDE,261.1,0.8094,0.7849,1.0,0.4772,O=P1(NCCCl)OCCCN1CCCl
73,CHEMBL1200569,CAFFEINE CITRATE,386.3,0.8094,0.7899,0.9959,0.4751,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
74,CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,408.9,0.8091,0.8812,0.8463,0.5906,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-]
75,CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,277.2,0.8083,0.7996,0.975,0.4923,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+]
76,CHEMBL568,OXAZEPAM,286.7,0.8075,0.8506,0.8716,0.5929,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
77,CHEMBL959,RIMANTADINE,179.3,0.8074,0.8056,0.9734,0.4789,CC(N)C12CC3CC(CC(C3)C1)C2
78,CHEMBL1561,MIGLITOL,207.2,0.8073,0.7751,0.9971,0.4921,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
79,CHEMBL970,HALAZEPAM,352.7,0.8069,0.9054,0.8141,0.5955,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
80,CHEMBL1200330,PILOCARPINE HYDROCHLORIDE,244.7,0.8066,0.7871,0.9934,0.472,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl
81,CHEMBL1100,PARAMETHADIONE,157.2,0.8052,0.8027,0.9739,0.4731,CCC1(C)OC(=O)N(C)C1=O
82,CHEMBL940,GABAPENTIN,171.2,0.8038,0.7725,0.9999,0.4743,NCC1(CC(=O)O)CCCCC1
83,CHEMBL1200434,OXTRIPHYLLINE,283.3,0.8038,0.7798,0.9912,0.4769,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O
84,CHEMBL498847,SECNIDAZOLE,185.2,0.8036,0.7898,0.9767,0.4851,Cc1ncc([N+](=O)[O-])n1CC(C)O
85,CHEMBL600,ACETYLCYSTEINE,163.2,0.8011,0.8534,0.8908,0.5168,CC(=O)N[C@@H](CS)C(=O)O
86,CHEMBL1237066,CALCIUM GLUCEPTATE,490.4,0.8007,0.7758,0.9931,0.4659,O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2]
87,CHEMBL535396,RIMANTADINE HYDROCHLORIDE,215.8,0.8005,0.8075,0.9559,0.4758,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
88,CHEMBL861,MEPHENYTOIN,218.3,0.798,0.8017,0.9339,0.5186,CCC1(c2ccccc2)NC(=O)N(C)C1=O
89,CHEMBL17,DICHLORPHENAMIDE,305.2,0.7955,0.7527,1.0,0.4721,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
90,CHEMBL256087,MENTHOL,156.3,0.7943,0.7704,0.9849,0.4607,CC1CCC(C(C)C)C(O)C1
91,CHEMBL108,CARBAMAZEPINE,236.3,0.794,0.8175,0.9033,0.5284,NC(=O)N1c2ccccc2C=Cc2ccccc21
92,CHEMBL1208646,THEOPHYLLINE GLYCINATE,255.2,0.7935,0.7605,0.975,0.4967,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)O
93,CHEMBL146095,GLAFENINE,372.8,0.7934,0.9235,0.7558,0.6087,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
94,CHEMBL139367,PERAMIVIR ANHYDROUS,328.4,0.7923,0.8897,0.8005,0.5811,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
95,CHEMBL1455,ALTRETAMINE,210.3,0.7919,0.7658,0.9398,0.5486,CN(C)c1nc(N(C)C)nc(N(C)C)n1
96,CHEMBL1434513,NOREPINEPHRINE BITARTRATE,337.3,0.7918,0.767,0.9683,0.4884,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O
97,CHEMBL1515611,BROMISOVALUM,223.1,0.7915,0.7635,0.9738,0.483,CC(C)C(Br)C(=O)NC(N)=O
98,CHEMBL3989402,PERAMIVIR,382.5,0.7915,0.889,0.7984,0.5825,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O
99,CHEMBL1266,TETRAHYDROZOLINE,200.3,0.7906,0.7752,0.9547,0.4931,c1ccc2c(c1)CCCC2C1=NCCN1
100,CHEMBL514,LOMUSTINE,233.7,0.7896,0.7446,0.993,0.4725,O=NN(CCCl)C(=O)NC1CCCCC1
