Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
62,CHEMBL468837,HEPTABARBITAL,250.3,0.8574,0.8472,0.9869,0.6188,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
63,CHEMBL395091,ESKETAMINE,237.7,0.857,0.8492,0.9858,0.6153,CN[C@]1(c2ccccc2Cl)CCCCC1=O
64,CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,269.8,0.857,0.8384,0.9977,0.6126,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
65,CHEMBL440,THIAMYLAL,254.3,0.8559,0.8962,0.9223,0.6426,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
66,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,337.8,0.8548,0.8374,0.9946,0.6102,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
67,CHEMBL1029,MIGLUSTAT,219.3,0.8547,0.8522,0.9771,0.6148,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
68,CHEMBL700,SULFAPYRIDINE,249.3,0.8545,0.8454,0.9822,0.6174,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
69,CHEMBL1200802,TALBUTAL,224.3,0.8543,0.8934,0.9179,0.6489,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
70,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,381.5,0.8542,0.8575,0.962,0.632,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
71,CHEMBL659,GALANTAMINE,287.4,0.8534,0.8326,0.9882,0.6251,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
72,CHEMBL40,PHENOBARBITAL,232.2,0.8523,0.8869,0.9249,0.6379,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
73,CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,321.8,0.8523,0.8589,0.9651,0.6132,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl
74,CHEMBL2105527,TETRAZEPAM,288.8,0.8522,0.8444,0.9691,0.6339,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21
75,CHEMBL1200804,DICLOFENAC POTASSIUM,334.2,0.8521,0.8418,0.9852,0.6063,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
