Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
90,CHEMBL963,OXYMORPHONE,301.3,0.8544,0.864,0.9549,0.6344,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
91,CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,269.8,0.854,0.8384,0.9902,0.6126,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
92,CHEMBL3989768,LEVORPHANOL TARTRATE,443.5,0.8539,0.8567,0.9636,0.6291,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O
93,CHEMBL5315117,ZANAMIVIR HYDRATE,350.3,0.8535,0.8389,0.9765,0.6366,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O
94,CHEMBL222813,ZANAMIVIR,332.3,0.8534,0.8388,0.9765,0.6365,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N
95,CHEMBL105,MITOMYCIN,334.3,0.8529,0.8262,0.9998,0.6125,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
96,CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,291.8,0.8521,0.8129,1.0,0.6348,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl
97,CHEMBL1650443,TRELAGLIPTIN,357.4,0.8521,0.8374,0.9928,0.5998,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O
98,CHEMBL1094,FELBAMATE,238.2,0.8519,0.8286,0.9966,0.6088,NC(=O)OCC(COC(N)=O)c1ccccc1
99,CHEMBL1201033,IPODATE SODIUM,619.9,0.8507,0.8293,0.9905,0.614,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
100,CHEMBL285674,ESTAZOLAM,294.8,0.8499,0.8185,0.9981,0.6164,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
