Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
21,CHEMBL227529,ALOGLIPTIN BENZOATE,461.5,0.8833,0.887,0.9998,0.6429,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1
22,CHEMBL1201338,CYCLOPENTOLATE,291.4,0.8828,0.9007,0.9834,0.6456,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
23,CHEMBL440,THIAMYLAL,254.3,0.8823,0.8962,0.9982,0.6226,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
24,CHEMBL2062276,LEVALLORPHAN TARTRATE,433.5,0.88,0.8915,0.9931,0.6306,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
25,CHEMBL87992,ESLICARBAZEPINE ACETATE,296.3,0.8796,0.8927,0.9961,0.6201,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
26,CHEMBL3183075,NIZATIDINE,331.5,0.8788,0.8925,0.9999,0.6092,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
27,CHEMBL245807,OXYPHENISATINE,317.3,0.8787,0.8935,0.994,0.6186,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
28,CHEMBL1057,FLUORESCEIN,332.3,0.877,0.8851,0.9774,0.66,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
29,CHEMBL1200347,ISOPROPAMIDE IODIDE,480.4,0.8766,0.8884,0.9992,0.6081,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-]
30,CHEMBL1254682,LEVALLORPHAN,283.4,0.8765,0.8826,0.9931,0.631,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
31,CHEMBL1201232,ISOPROPAMIDE,353.5,0.8764,0.8913,0.9986,0.6026,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
32,CHEMBL1201119,LIOTHYRONINE SODIUM,673.0,0.8762,0.9572,0.8862,0.6941,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]
33,CHEMBL970,HALAZEPAM,352.7,0.8751,0.9054,0.9546,0.6555,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
34,CHEMBL646,TRIAZOLAM,343.2,0.8746,0.8829,0.9985,0.6102,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
35,CHEMBL580,LORAZEPAM,321.2,0.8741,0.9109,0.9254,0.6978,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
36,CHEMBL1480,FELODIPINE,384.3,0.8738,0.8776,0.999,0.6157,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
