Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
69,CHEMBL395110,MEPAZINE,310.5,0.8405,0.8974,0.8701,0.6676,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1
70,CHEMBL2105637,DELAFLOXACIN,440.8,0.8398,0.8164,0.9998,0.5665,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
71,CHEMBL1200438,TIOCONAZOLE,387.7,0.8397,0.8358,0.9828,0.5614,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
72,CHEMBL1200987,EPROSARTAN MESYLATE,520.6,0.8394,0.8453,0.9823,0.5417,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O
73,CHEMBL87992,ESLICARBAZEPINE ACETATE,296.3,0.8392,0.8927,0.8851,0.6401,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
74,CHEMBL1593906,LEVOPROPOXYPHENE NAPSYLATE,547.7,0.8388,0.8424,0.9696,0.57,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C.O=S(=O)(O)c1ccc2ccccc2c1
75,CHEMBL146095,GLAFENINE,372.8,0.8388,0.9235,0.8291,0.6887,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
76,CHEMBL1200322,ESCITALOPRAM OXALATE,414.4,0.8386,0.8265,0.9995,0.5411,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O
77,CHEMBL2105729,DABRAFENIB MESYLATE,615.7,0.8385,0.8247,0.9987,0.5461,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O
78,CHEMBL2107239,IOXITALAMIC ACID,643.9,0.8385,0.8168,0.9995,0.5599,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I
79,CHEMBL646,TRIAZOLAM,343.2,0.8383,0.8829,0.8977,0.6302,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
80,CHEMBL223228,EFAVIRENZ,315.7,0.8381,0.8945,0.8537,0.6942,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
81,CHEMBL946,AZATADINE,290.4,0.8381,0.8755,0.9043,0.6307,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
82,CHEMBL831,LOXAPINE,327.8,0.8378,0.8357,0.9558,0.606,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
83,CHEMBL422,TRIFLUOPERAZINE,407.5,0.8372,0.8387,0.9783,0.5519,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
84,CHEMBL1334033,PERHEXILINE MALEATE,393.6,0.8371,0.8773,0.9008,0.6296,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O
85,CHEMBL135400,ZOPICLONE,388.8,0.8365,0.8126,0.9978,0.5619,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
86,CHEMBL61,PODOFILOX,414.4,0.8364,0.8261,0.9969,0.5357,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
87,CHEMBL2062276,LEVALLORPHAN TARTRATE,433.5,0.8362,0.8915,0.8738,0.6506,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O
88,CHEMBL2103844,PIXANTRONE DIMALEATE,557.5,0.8362,0.8157,0.9999,0.5498,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
89,CHEMBL3989845,IMIPRAMINE PAMOATE,949.2,0.8361,0.8289,0.9923,0.5382,CN(C)CCCN1c2ccccc2CCc2ccccc21.CN(C)CCCN1c2ccccc2CCc2ccccc21.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
90,CHEMBL376359,ALOGLIPTIN,339.4,0.8358,0.8671,0.9084,0.628,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
91,CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE,326.3,0.8352,0.9125,0.8376,0.6761,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl
92,CHEMBL2105754,TRELAGLIPTIN SUCCINATE,475.5,0.8347,0.8638,0.8979,0.6503,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O
93,CHEMBL1201195,CEFMETAZOLE,471.6,0.8343,0.8606,0.9483,0.5539,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
94,CHEMBL2105720,LESINURAD,404.3,0.8333,0.8152,0.9992,0.5378,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
95,CHEMBL1200873,PHENTOLAMINE MESYLATE,377.5,0.8328,0.851,0.9314,0.5991,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
96,CHEMBL1254682,LEVALLORPHAN,283.4,0.8327,0.8826,0.8738,0.651,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
97,CHEMBL779,TADALAFIL,389.4,0.8325,0.8116,0.9931,0.5534,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
98,CHEMBL1508,ESCITALOPRAM,324.4,0.8323,0.8139,0.9995,0.5345,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
99,CHEMBL1201338,CYCLOPENTOLATE,291.4,0.8321,0.9007,0.8467,0.6656,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
100,CHEMBL1200974,CARBINOXAMINE MALEATE,406.9,0.8319,0.8163,0.9809,0.565,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
