Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
82,CHEMBL1200770,IOCETAMIC ACID,614.0,0.8222,0.8638,0.8897,0.6037,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
83,CHEMBL1701,MEPERIDINE HYDROCHLORIDE,283.8,0.8219,0.8486,0.8975,0.6175,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl
84,CHEMBL1201777,TAPENTADOL HYDROCHLORIDE,257.8,0.8204,0.8221,0.9383,0.5812,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl
85,CHEMBL1561,MIGLITOL,207.2,0.818,0.7751,0.9989,0.5421,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
86,CHEMBL70,MORPHINE,285.3,0.8177,0.8554,0.8928,0.592,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
87,CHEMBL615,PENICILLIN V,350.4,0.8172,0.8708,0.8717,0.601,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
88,CHEMBL1455,ALTRETAMINE,210.3,0.8165,0.7658,0.9763,0.5986,CN(C)c1nc(N(C)C)nc(N(C)C)n1
89,CHEMBL1024,IFOSFAMIDE,261.1,0.8165,0.7849,0.9927,0.5272,O=P1(NCCCl)OCCCN1CCCl
90,CHEMBL1200944,SULBACTAM SODIUM,255.2,0.8162,0.9003,0.8389,0.6028,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+]
91,CHEMBL448,PENTOBARBITAL,226.3,0.816,0.8031,0.953,0.5678,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
92,CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,269.8,0.8155,0.8384,0.909,0.5826,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl
93,CHEMBL1057,FLUORESCEIN,332.3,0.8155,0.8851,0.8286,0.65,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
94,CHEMBL1059,PREGABALIN,159.2,0.8143,0.8367,0.9281,0.5417,CC(C)C[C@H](CN)CC(=O)O
95,CHEMBL1705,CLONIDINE HYDROCHLORIDE,266.6,0.8142,0.8016,0.9456,0.5764,Cl.Clc1cccc(Cl)c1NC1=NCCN1
96,CHEMBL1670,MITOTANE,320.1,0.8129,0.8637,0.8709,0.5954,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
97,CHEMBL1266,TETRAHYDROZOLINE,200.3,0.8128,0.7752,0.9851,0.5431,c1ccc2c(c1)CCCC2C1=NCCN1
98,CHEMBL1200569,CAFFEINE CITRATE,386.3,0.8125,0.7899,0.9787,0.5251,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O
99,CHEMBL1628233,FLUORESCEIN SODIUM,376.3,0.8125,0.8708,0.8425,0.6358,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]
100,CHEMBL940,GABAPENTIN,171.2,0.8116,0.7725,0.9945,0.5243,NCC1(CC(=O)O)CCCCC1
