11 47 17.24 +67 35 29.11 33730  42 1 1
11 47 27.63 +47 10 09.80 34833  04 1 1
11 47 29.24 +67 27 00.43 35019  42 1 1
11 47 50.67 +67 15 25.24 34533  45 1 1
11 47 56.02 +46 36 35.28 34735  02 1 1
11 47 56.97 +67 31 49.62 34740  42 1 1
11 48 31.26 +45 26 33.11 34534  10 1 1
11 49 20.25 +46 32 30.01 34427  07 1 1
11 49 40.52 +44 53 51.83 34785  03 1 1
11 49 44.05 +46 35 29.69 34413  12 1 1
11 49 50.15 +23 03 55.84 42366  07 1 1
11 50 38.17 +46 36 33.34 34134  05 1 1
11 53 28.52 +67 53 59.28 34684  07 1 1
11 54 20.58 +03 10 25.28 39731  09 1 1
11 54 28.59 +23 42 30.06 43098  45 1 1
11 54 36.28 +04 03 09.58 39964  07 1 1
11 54 38.40 +04 00 35.03 40237  11 1 1
11 54 38.98 +04 00 40.36 40252  09 1 1
11 54 39.13 +23 40 16.00 43614  51 1 1
11 54 42.71 +23 34 37.20 42133  48 1 1
11 54 47.61 +23 29 37.57 41296  42 1 1
11 54 51.10 +23 34 56.89 41497 339 1 1
11 54 54.02 +33 40 54.70 63742  51 1 1
11 54 57.94 +24 31 50.30 42352  07 1 1
11 54 58.42 +23 25 19.74 39770  51 1 1
11 55 07.97 +04 14 18.85 39935  09 1 1
11 55 13.08 +23 33 26.17 41713  42 1 1
11 55 17.50 +23 23 28.79 41719  54 1 1
11 55 26.22 +23 20 49.49 40772  33 1 1
11 55 26.75 +23 42 49.57 43101  48 1 1
11 55 27.49 +23 36 25.45 41218  45 1 1
11 55 28.78 +23 46 43.68 43110  48 1 1
11 55 35.55 +23 31 07.39 41134  48 1 1
11 55 35.64 +23 26 34.87 43938  51 1 1
11 55 41.18 +23 45 46.26 41836  42 1 1
11 55 45.10 +33 12 23.51 64079  06 1 1
11 55 45.66 +23 31 34.75 42061  42 1 1
11 55 55.12 +02 55 03.11 39816  05 1 1
11 55 58.64 +23 48 39.67 41650  45 1 1
11 56 00.28 +02 32 32.53 39892  07 1 1
11 56 01.54 +02 21 44.75 39753  02 1 1
11 56 03.10 +02 20 58.85 39757  03 1 1
11 56 03.90 +23 40 35.90 42055  48 1 1
11 56 05.32 +67 16 41.52 34770  04 1 1
11 56 05.87 +02 33 59.87 40088  05 1 1
11 56 14.87 +02 24 33.12 39847  08 1 1
11 56 17.99 +03 30 53.64 39842  02 1 1
11 56 18.37 +02 24 49.25 39806  07 1 1
11 56 20.55 +02 34 24.42 39770  08 1 1
11 56 23.13 +23 41 41.42 42508  48 1 1
11 56 26.19 +23 48 02.81 41749  45 1 1
11 56 33.21 +33 17 14.50 64278  48 1 1
11 56 44.35 +24 07 26.33 42310  09 1 1
11 56 45.03 +23 47 58.78 41875  63 1 1
11 56 46.30 +33 06 39.92 64015  10 1 1
11 56 59.61 +02 48 33.08 39718  07 1 1
11 57 00.10 +02 36 07.60 39825  01 1 1
11 57 14.05 +02 23 01.36 39771  03 1 1
11 57 24.83 +24 37 38.60 42290  08 1 1
11 57 33.00 +24 36 53.86 42308  06 1 1
11 57 34.84 +33 37 16.82 65037  51 1 1
11 57 54.10 +67 09 27.86 34827  07 1 1
11 58 15.76 +67 24 32.83 34838  06 1 1
11 58 21.78 +68 00 14.08 34793  07 1 1
11 58 31.36 +04 16 59.34 40089  07 1 1
11 58 32.76 +02 52 12.22 39803  02 1 1
11 58 32.92 +02 52 49.76 39855  16 1 1
11 58 33.98 +02 02 55.18 39687  02 1 1
11 58 36.63 +03 43 13.37 39839  04 1 1
11 58 39.25 +04 39 16.60 40112  12 1 1
11 58 39.64 +04 13 07.61 39992  04 1 1
11 58 43.54 +33 30 51.88 64758  48 1 1
11 58 55.88 +67 31 24.24 34822  06 1 1
11 58 56.12 +67 53 32.60 34766  02 1 1
11 59 03.06 +33 25 53.36 65103  51 1 1
11 59 06.84 +67 53 06.07 34751  08 1 1
11 59 11.09 +66 35 00.78 34629  06 1 1
11 59 13.59 +03 08 11.29 40463  45 1 1
11 59 15.66 +23 46 35.94 42361  10 1 1
11 59 22.38 +03 35 38.00 38871  48 1 1
11 59 25.14 +03 08 43.04 40715  45 1 1
11 59 26.52 +02 41 34.30 40193  03 1 1
11 59 27.49 +03 06 42.37 38301  12 1 1
11 59 27.74 +02 55 51.28 40184  51 1 1
11 59 33.81 +03 09 22.82 38427  45 1 1
11 59 35.26 +03 18 08.42 39947  45 1 1
11 59 39.73 +03 05 48.05 38511  45 1 1
11 59 40.79 +33 28 56.53 63577  60 1 1
11 59 41.82 +04 13 27.08 40035  12 1 1
11 59 46.27 +03 33 12.31 40718  48 1 1
11 59 53.66 +03 18 41.08 40595  45 1 1
12 00 03.36 +03 20 29.87 38493  48 1 1
12 00 04.89 +02 23 22.31 39709  07 1 1
12 00 09.37 +03 20 56.83 37876  51 1 1
12 00 10.55 +03 22 06.42 37996  51 1 1
12 00 10.70 +03 15 50.51 38670  45 1 1
12 00 11.56 +03 14 03.01 39075  42 1 1
12 00 14.25 +03 20 45.10 42142  36 1 1
12 00 17.91 +03 13 49.33 39252  36 1 1
12 00 22.30 +03 19 39.86 40019  54 1 1
12 00 26.52 +03 35 13.78 40607  39 1 1
12 00 28.34 +03 22 32.56 39827  51 1 1
12 00 29.17 +03 18 58.28 38400  45 1 1
12 00 30.80 +03 19 55.06 42325  42 1 1
12 00 32.47 +03 25 54.19 42897  51 1 1
12 00 33.25 +03 24 58.57 42885  45 1 1
12 00 34.42 +03 27 24.48 42013  42 1 1
12 00 34.97 +24 06 18.40 42277  07 1 1
12 00 35.52 +03 21 44.14 42160  51 1 1
12 00 35.66 +03 26 30.77 42525  45 1 1
12 00 38.21 +03 23 06.54 39668  48 1 1
12 00 39.40 +03 04 22.26 39465  45 1 1
12 00 43.35 +03 17 36.02 41761  45 1 1
12 00 43.40 +03 06 30.71 39090  45 1 1
12 00 45.48 +03 28 51.49 40808  39 1 1
12 00 46.73 +03 04 29.50 40601  48 1 1
12 00 47.90 +03 15 24.37 41479  45 1 1
12 00 48.32 +03 25 41.16 41057  42 1 1
12 00 49.13 +03 13 45.12 40310  36 1 1
12 00 51.75 +03 18 55.98 40712  57 1 1
12 00 52.86 +03 02 32.93 40889  42 1 1
12 00 53.06 +03 35 32.35 40832  33 1 1
12 00 55.19 +03 21 59.22 37225  42 1 1
12 00 55.28 +03 26 55.61 39591  60 1 1
12 00 57.94 +02 51 56.12 40001  45 1 1
12 00 58.96 +03 21 37.15 40808  39 1 1
12 01 00.37 +03 33 10.04 39971  30 1 1
12 01 02.22 +03 24 12.02 39369  48 1 1
12 01 02.75 +03 26 02.18 39899  48 1 1
12 01 02.84 +03 03 24.34 40304  42 1 1
12 01 03.00 +03 38 35.74 40445  48 1 1
12 01 09.48 +03 27 18.79 40652  42 1 1
12 01 09.85 +68 16 58.51 34715  06 1 1
12 01 17.51 +04 06 44.24 39975  09 1 1
12 01 23.34 +03 16 08.94 39971  42 1 1
12 01 23.88 +04 27 21.13 39746  11 1 1
12 01 28.22 +03 42 36.58 40016  27 1 1
12 01 37.14 +03 26 32.78 41239  48 1 1
12 01 43.73 +03 19 16.39 39956  45 1 1
12 01 44.80 +02 38 54.60 40122  03 1 1
12 01 49.00 +03 38 16.69 39962  45 1 1
12 02 01.77 +03 53 23.78 40115  03 1 1
12 02 16.39 +03 33 10.26 39824  48 1 1
12 02 31.07 +03 17 33.22 39746  45 1 1
12 02 32.90 +04 24 36.11 40170  03 1 1
12 02 34.23 +03 10 56.03 40121  09 1 1
12 02 49.37 +04 18 50.04 39904  12 1 1
12 02 55.96 +04 10 14.70 39702  06 1 1
12 02 59.77 +03 54 17.46 39845  13 1 1
12 03 01.92 +66 59 52.19 34837  05 1 1
12 03 11.61 +67 08 32.14 34896  05 1 1
12 03 24.50 +02 50 36.49 39806  08 1 1
12 03 34.72 +04 23 13.09 40072  07 1 1
12 03 48.39 +04 10 10.78 39767  08 1 1
12 03 48.70 +04 20 43.37 40130  07 1 1
12 03 53.05 +67 08 12.05 34715  10 1 1
12 03 53.45 +03 58 49.19 40055  09 1 1
12 03 56.91 +03 35 05.71 39958  08 1 1
12 04 00.43 +04 08 36.78 39712  08 1 1
12 04 03.45 +03 50 43.44 39930  10 1 1
12 04 18.57 +03 45 24.23 39930  08 1 1
12 04 20.48 +04 19 15.82 40017  07 1 1
12 04 21.84 +04 04 00.19 40093  05 1 1
12 04 56.26 +03 48 17.60 39705  16 1 1
12 05 03.04 +03 34 07.64 40119  07 1 1
12 05 07.39 +03 33 59.54 40140  10 1 1
12 05 21.96 +03 41 17.70 40001  07 1 1
12 05 24.54 +03 32 22.85 40008  06 1 1
12 05 39.50 +03 35 31.67 40209  06 1 1
12 05 54.07 +03 30 48.17 39979  02 1 1
12 06 05.73 +03 37 57.25 39778  07 1 1
12 06 15.67 +03 36 24.19 40051  14 1 1
12 06 24.44 +03 53 01.21 40215  09 1 1
12 06 45.12 +03 28 44.26 39684  09 1 1
12 06 47.25 +03 30 19.98 39939  10 1 1
12 06 51.90 +03 27 04.79 40035  08 1 1
12 06 55.05 +03 32 25.19 40005  05 1 1
12 07 00.88 +03 29 33.97 39969  06 1 1
12 29 45.25 +10 41 43.73 49340  42 1 1
12 29 51.67 +10 06 08.68 50116  36 1 1
12 30 11.14 +10 41 32.39 50311  51 1 1
12 30 11.57 +10 35 33.04 49541  42 1 1
12 30 14.17 +10 38 58.81 50107  42 1 1
12 30 18.25 +11 01 08.58 49996  60 1 1
12 30 29.78 +10 45 11.59 50362  45 1 1
12 30 41.73 +10 35 48.84 49499  45 1 1
12 30 47.70 +10 33 40.64 50146  54 1 1
12 30 50.07 +10 30 41.83 50578  42 1 1
12 30 55.08 +10 32 17.23 51243  48 1 1
12 31 01.76 +10 36 53.71 47571  39 1 1
12 31 03.31 +10 35 38.83 47982  48 1 1
12 31 09.89 +10 39 22.39 48944  45 1 1
12 31 17.03 +10 28 44.76 50602  45 1 1
12 31 32.70 +10 28 48.14 50623  45 1 1
12 32 15.15 +10 21 19.26 49732  42 1 1
13 05 31.25 +46 24 33.95 68287  45 1 1
13 05 50.50 +46 02 05.60 67702  11 1 1
13 05 51.52 +46 05 22.70 67591 411 1 1
13 06 19.76 +46 28 50.56 67699  45 1 1
13 06 43.44 +46 28 12.54 69264  60 1 1
13 06 54.48 +46 33 22.75 67138  60 1 1
13 06 58.36 +46 29 40.70 67393  48 1 1
13 07 00.22 +46 31 52.00 67168  54 1 1
13 07 13.21 +46 29 04.52 67489  51 1 1
13 07 36.13 +46 23 20.18 68059  48 1 1
13 10 21.57 -01 06 37.94 55653  30 1 1
13 10 59.29 -00 59 36.53 54409  27 1 1
13 11 02.87 -01 31 46.88 55995  57 1 1
13 11 14.65 -01 14 28.79 56520  51 1 1
13 11 27.42 -01 24 30.46 52326  51 1 1
13 11 28.36 -01 13 28.42 55288  45 1 1
13 11 40.14 -01 19 51.56 56496  12 1 1
13 11 43.42 -01 19 19.60 54784  57 1 1
13 11 43.83 -01 15 00.18 54334  33 1 1
13 11 48.09 -01 33 09.36 54094  51 1 1
13 11 59.95 -01 47 09.35 55566  45 1 1
13 12 12.54 -01 34 44.47 56229  54 1 1
13 32 01.40 +50 28 01.13 83348  51 1 1
13 32 22.98 +50 24 10.01 81870  45 1 1
13 32 32.96 +50 25 02.46 81795  57 1 1
13 32 40.97 +50 33 46.30 83591  45 1 1
13 32 42.59 +50 30 11.45 83024  54 1 1
13 32 52.09 +50 31 34.00 83789  57 1 1
13 33 02.07 +50 29 28.00 83573  45 1 1
13 33 59.65 +40 40 27.95 69153  48 1 1
13 34 25.56 +41 07 28.99 69495  48 1 1
13 34 54.38 +40 56 54.78 71395  54 1 1
13 35 03.83 +40 58 39.18 71084  51 1 1
13 35 08.77 +40 59 12.44 71725  48 1 1
13 35 18.38 +40 59 50.14 72373  54 1 1
13 35 19.16 +41 05 07.51 66635  48 1 1
13 35 19.67 +41 02 30.12 67036  48 1 1
13 35 37.47 +40 58 21.18 68832  51 1 1
13 36 07.28 +40 58 44.87 69944  45 1 1
13 36 26.89 +41 05 30.66 69828  48 1 1
13 36 27.32 +41 11 10.61 70103  60 1 1
13 36 45.36 +41 06 34.67 69303  48 1 1
13 36 48.63 +41 12 17.39 69321  51 1 1
13 36 53.12 +41 05 30.08 70124 351 1 1
13 36 58.20 +41 15 18.11 69819  45 1 1
13 37 55.42 +41 09 00.40 69288 327 1 1
14 00 20.49 +02 50 53.34 75560  48 1 1
14 00 31.80 +02 54 43.13 75098  39 1 1
14 00 49.31 +02 51 21.67 76276  45 1 1
14 00 53.60 +02 56 44.20 76552  48 1 1
14 01 02.07 +02 52 42.49 75512  39 1 1
14 02 33.33 +02 43 13.22 74723  48 1 1
14 18 38.28 +62 07 18.44 41604  07 1 1
14 19 12.53 +62 13 55.38 41584  08 1 1
14 21 18.74 +63 04 44.36 41782  45 1 1
14 21 35.05 +37 18 10.08 49861  51 1 1
14 21 40.44 +37 22 23.45 50302  45 1 1
14 21 40.51 +37 17 30.84 48929  57 1 1
14 21 41.89 +37 15 36.86 47187  54 1 1
14 21 47.09 +37 17 54.10 48674  30 1 1
14 21 52.08 +62 55 37.81 41131  45 1 1
14 21 53.55 +37 00 09.29 48261  45 1 1
14 21 55.17 +37 05 38.62 48243  57 1 1
14 21 57.32 +37 04 13.87 48830  48 1 1
14 21 57.36 +37 11 27.49 50107  48 1 1
14 22 14.92 +62 48 35.10 40781  45 1 1
14 22 18.38 +63 02 55.72 40838  45 1 1
14 22 18.76 +62 56 12.12 41596  45 1 1
14 22 23.36 +62 50 45.85 40811  48 1 1
14 22 25.05 +37 18 24.88 47811  48 1 1
14 22 33.66 +37 11 55.10 50182  57 1 1
14 22 49.84 +63 03 17.71 40976  30 1 1
14 22 59.86 +63 04 15.24 41398  48 1 1
14 23 01.01 +37 18 19.15 49598  36 1 1
14 23 04.00 +62 44 42.18 42163  54 1 1
14 23 34.71 +63 21 46.26 41914  45 1 1
14 23 53.83 +62 46 44.90 41320  42 1 1
14 24 04.77 +62 55 06.02 42109  30 1 1
14 24 06.26 +62 54 52.70 42169  42 1 1
14 24 16.92 +37 53 47.65 48794  48 1 1
14 24 26.45 +37 48 02.74 48326  57 1 1
14 24 26.80 +63 14 36.53 41770  42 1 1
14 24 42.85 +63 19 46.27 41977  51 1 1
14 24 50.57 +63 08 39.91 42205  48 1 1
14 24 50.83 +38 04 45.66 48174  33 1 1
14 24 56.55 +37 56 59.14 48998  51 1 1
14 25 02.60 +63 28 47.21 42112  45 1 1
14 25 04.42 +37 55 53.44 48279  42 1 1
14 25 05.78 +37 58 12.04 48677  48 1 1
14 25 07.96 +37 46 36.66 49241  45 1 1
14 25 21.22 +63 09 21.28 40637  54 1 1
14 25 26.28 +38 00 49.50 49187  39 1 1
14 25 27.97 +37 38 16.84 50239  39 1 1
14 25 29.47 +37 47 00.10 49505  36 1 1
14 25 32.87 +63 13 10.34 42271  54 1 1
14 25 39.45 +37 49 43.14 50152  45 1 1
14 25 45.20 +63 05 01.00 41653  54 1 1
14 25 45.33 +38 01 34.39 49448  48 1 1
14 25 46.29 +63 13 29.32 42061  45 1 1
14 25 47.40 +37 36 28.91 49948  48 1 1
14 25 48.37 +63 18 07.20 40772  39 1 1
14 25 49.82 +37 53 04.06 50095  42 1 1
14 25 56.67 +37 48 59.22 50980  54 1 1
14 25 59.47 +37 50 54.10 49942  54 1 1
14 26 03.32 +37 49 58.66 50638  22 1 1
14 26 03.92 +63 14 59.35 41671  39 1 1
14 26 04.10 +37 38 06.94 48887  39 1 1
14 26 06.58 +37 51 28.26 49226  60 1 1
14 26 10.30 +63 16 11.21 42400  51 1 1
14 26 19.25 +37 48 43.45 49966  51 1 1
14 26 22.97 +37 54 01.91 51264  45 1 1
14 26 32.62 +37 50 12.66 50299  42 1 1
14 26 36.79 +38 08 27.89 50500  45 1 1
14 26 50.11 +37 51 18.11 49484  48 1 1
14 27 26.17 +63 14 02.76 41875  48 1 1
14 27 28.49 +38 10 42.56 51166  42 1 1
14 27 37.69 +38 40 21.97 49778  10 1 1
14 28 25.91 +63 34 35.72 41410  45 1 1
14 28 38.89 +63 32 07.26 41431  30 1 1
14 29 55.28 +31 31 04.48 38974  08 1 1
14 30 20.70 +64 35 58.16 41602  07 1 1
14 31 15.66 +31 59 53.34 38964  48 1 1
14 31 18.78 +31 26 57.01 39848  42 1 1
14 31 38.39 +32 04 34.54 39048  42 1 1
14 31 49.62 +64 15 25.02 41584  06 1 1
14 32 16.38 +31 40 38.35 38808 279 1 1
14 32 18.56 +31 47 01.57 39162  45 1 1
14 32 24.04 +31 15 59.80 39516  42 1 1
14 32 29.80 +31 45 02.48 39018  45 1 1
14 32 34.83 +31 43 47.10 39558  51 1 1
14 32 37.29 +31 38 59.96 39540  42 1 1
14 32 39.81 +31 36 41.98 39492  54 1 1
14 32 42.62 +31 30 04.68 39165  45 1 1
14 32 43.59 +31 36 14.72 39525  54 1 1
14 32 45.75 +31 34 40.91 40601  48 1 1
14 32 46.83 +31 07 02.39 39486  48 1 1
14 32 51.62 +31 29 45.28 39198  39 1 1
14 33 03.61 +31 33 53.96 39621  48 1 1
14 33 30.42 +31 57 43.24 39785  51 1 1
14 33 37.23 +31 40 52.00 39644  39 1 1
14 33 41.28 +31 39 46.04 39270  42 1 1
14 50 14.37 +14 33 51.59 43191  45 1 1
14 50 30.97 +14 31 36.16 43179  42 1 1
14 50 35.66 +14 32 52.08 43833  45 1 1
14 50 43.02 +14 37 18.95 43185  42 1 1
14 50 57.18 +14 39 11.92 43737  42 1 1
14 50 57.51 +14 37 16.07 43716  45 1 1
14 51 03.75 +14 36 25.06 44198  57 1 1
14 51 14.51 +14 38 12.08 43434  48 1 1
14 59 38.03 +21 38 18.71 45233  48 1 1
14 59 50.32 +21 43 13.19 46726  45 1 1
15 00 09.03 +21 39 25.92 45068  30 1 1
15 00 15.73 +21 24 06.23 44774  48 1 1
15 00 45.78 +21 05 10.43 46540  30 1 1
15 00 50.29 +21 26 10.18 45421  48 1 1
15 01 10.88 +21 09 25.78 45038  30 1 1
15 04 07.51 -02 48 16.56 65001 306 1 1
15 08 27.41 +33 24 25.52 33844  27 1 1
15 08 51.60 +33 30 57.96 35324  60 1 1
15 09 03.61 +33 49 47.86 33583  39 1 1
15 09 05.25 +33 47 10.93 33367  42 1 1
15 09 07.53 +33 22 12.47 33106  30 1 1
15 09 10.01 +33 22 19.42 33250  45 1 1
15 09 10.92 +33 37 39.32 34947  39 1 1
15 09 20.69 +33 33 52.38 32707  54 1 1
15 09 28.33 +33 25 09.37 35076  48 1 1
15 09 29.14 +33 14 34.22 33451  42 1 1
15 09 29.74 +33 29 09.67 34563  45 1 1
15 09 30.84 +33 24 14.29 35241  48 1 1
15 09 35.26 +33 25 54.26 33427  42 1 1
15 09 37.04 +33 27 37.19 35843  45 1 1
15 09 40.19 +33 30 40.36 35762  45 1 1
15 09 43.27 +33 26 44.70 33622  42 1 1
15 09 43.40 +33 16 52.72 34122  48 1 1
15 09 44.60 +33 38 01.50 32429  45 1 1
15 09 45.76 +33 15 27.68 33682  51 1 1
15 09 47.32 +33 27 46.94 35810  45 1 1
15 09 50.04 +33 40 06.06 34938  39 1 1
15 09 50.20 +33 41 29.26 33397  45 1 1
15 09 50.38 +33 34 15.92 32378  39 1 1
15 09 51.42 +33 09 55.94 33469  45 1 1
15 09 53.69 +33 26 16.73 31847  45 1 1
15 09 55.30 +33 29 10.97 35205  42 1 1
15 09 56.24 +33 27 07.88 35711  48 1 1
15 09 57.23 +33 22 00.73 33640  48 1 1
15 09 57.29 +33 10 30.36 33250  51 1 1
15 09 57.38 +33 27 15.01 35133  54 1 1
15 09 58.60 +33 28 25.00 32539  45 1 1
15 09 58.74 +33 25 48.04 35372  48 1 1
15 09 59.75 +33 27 46.12 33043  51 1 1
15 10 00.02 +33 24 02.74 35064  42 1 1
15 10 00.78 +33 15 05.29 33085  54 1 1
15 10 00.80 +33 30 50.18 32695  48 1 1
15 10 01.53 +33 23 59.42 33274  54 1 1
15 10 02.18 +33 32 16.69 32689  45 1 1
15 10 04.13 +33 28 23.45 32710  48 1 1
15 10 04.97 +33 32 33.14 35387  45 1 1
15 10 11.42 +33 29 54.17 32542  48 1 1
15 10 12.01 +33 33 22.36 35378  39 1 1
15 10 12.71 +33 29 32.96 34263  51 1 1
15 10 12.79 +33 34 59.09 33885  42 1 1
15 10 14.58 +33 31 48.94 33733  39 1 1
15 10 15.06 +33 23 14.46 33217  48 1 1
15 10 17.80 +33 43 55.49 34077  45 1 1
15 10 18.43 +33 26 54.13 35486  42 1 1
15 10 19.20 +33 30 45.40 33930  42 1 1
15 10 20.11 +33 29 09.53 32557  57 1 1
15 10 20.33 +33 29 24.90 33079  57 1 1
15 10 21.27 +33 26 00.56 34968  45 1 1
15 10 21.32 +33 37 57.40 35840  42 1 1
15 10 21.55 +33 48 11.48 33739  45 1 1
15 10 23.34 +33 24 37.55 32530  39 1 1
15 10 23.68 +33 38 51.90 35750  48 1 1
15 10 24.17 +33 21 54.54 34449  42 1 1
15 10 24.33 +33 58 18.95 33736  42 1 1
15 10 25.66 +34 01 43.82 34050  39 1 1
15 10 26.55 +33 58 24.85 33682  42 1 1
15 10 27.55 +33 16 00.16 34824  45 1 1
15 10 27.64 +33 15 24.19 33307  36 1 1
15 10 27.85 +33 34 50.95 34206  42 1 1
15 10 29.82 +33 49 31.91 34149  39 1 1
15 10 37.54 +33 36 35.06 32641  48 1 1
15 10 40.80 +33 01 34.93 33802  27 1 1
15 10 41.12 +33 35 04.74 34233  51 1 1
15 10 41.34 +33 44 47.22 33805  30 1 1
15 10 43.52 +33 30 37.62 35888  48 1 1
15 10 46.19 +33 56 26.99 34194  45 1 1
15 10 47.98 +33 47 00.96 34041  39 1 1
15 10 51.64 +33 49 47.64 34428  51 1 1
15 10 52.10 +33 36 56.81 34893  39 1 1
15 10 53.53 +33 38 48.62 33430  51 1 1
15 10 58.04 +33 30 37.44 34080  42 1 1
15 11 00.35 +33 40 19.70 33358  39 1 1
15 11 03.16 +33 45 08.75 32845  39 1 1
15 11 04.25 +33 47 45.85 34017  60 1 1
15 11 08.17 +33 24 14.00 35100  45 1 1
15 11 21.90 +33 16 37.45 33700  48 1 1
15 11 32.11 +33 40 40.94 33454  48 1 1
15 12 03.11 +33 49 58.01 33924  45 1 1
15 12 40.74 +33 32 00.64 34017  57 1 1
15 14 09.22 +06 48 01.37 30262  06 1 1
15 14 18.83 -00 05 02.47 35900  42 1 1
15 15 01.66 +07 22 06.49 30483  03 1 1
15 15 08.26 +00 08 52.37 36314  42 1 1
15 15 13.09 +04 19 57.65 30746  08 1 1
15 15 25.52 +08 01 39.04 30699  06 1 1
15 15 31.63 +07 13 49.84 31152  07 1 1
15 15 45.07 +06 17 07.62 30434  06 1 1
15 15 58.99 +07 45 09.22 30464  10 1 1
15 15 59.04 -00 03 23.90 36281  45 1 1
15 16 02.71 +00 15 18.36 35301  39 1 1
15 16 03.33 +00 08 27.53 36647  48 1 1
15 16 03.56 +06 38 32.78 31106  06 1 1
15 16 04.15 +00 10 24.89 36500  39 1 1
15 16 04.21 +00 02 56.44 35450  48 1 1
15 16 05.61 +06 54 30.85 30682  15 1 1
15 16 07.37 +00 20 07.12 36137  51 1 1
15 16 08.06 +00 02 01.10 36416  39 1 1
15 16 09.53 +00 14 54.17 35624  48 1 1
15 16 10.44 +00 21 00.97 36299  42 1 1
15 16 12.12 +00 17 39.95 36068  39 1 1
15 16 14.17 +07 26 37.25 30742  08 1 1
15 16 14.81 +00 00 22.50 35852  42 1 1
15 16 15.11 +00 04 29.57 36017  51 1 1
15 16 15.30 -00 03 25.45 36281  36 1 1
15 16 15.63 +00 05 29.04 34704  45 1 1
15 16 16.10 +07 15 50.54 30941  07 1 1
15 16 17.09 +07 31 55.02 30730  06 1 1
15 16 19.00 +00 05 06.65 34359  51 1 1
15 16 19.92 +00 03 34.52 35169  51 1 1
15 16 23.49 +00 06 09.07 34584  48 1 1
15 16 23.79 +00 01 56.50 33787  45 1 1
15 16 24.59 -00 09 23.72 36416  42 1 1
15 16 25.45 +00 03 37.62 34983  42 1 1
15 16 26.18 +00 07 07.46 35022  33 1 1
15 16 26.35 -00 02 28.86 34266  27 1 1
15 16 26.38 +00 17 51.07 36014  48 1 1
15 16 27.53 -00 05 12.16 33583  27 1 1
15 16 28.12 +07 33 46.94 30785  08 1 1
15 16 28.26 +06 49 11.46 30717  03 1 1
15 16 29.26 +00 08 35.59 36029  48 1 1
15 16 29.72 +07 37 37.88 30736  08 1 1
15 16 31.54 +00 06 48.20 37729  39 1 1
15 16 33.56 +07 31 02.68 30692  04 1 1
15 16 34.77 +30 06 53.68 33993  04 1 1
15 16 38.00 +00 07 18.73 36167  48 1 1
15 16 40.19 -00 04 04.84 35609  12 1 1
15 16 40.29 +29 30 34.27 34113  06 1 1
15 16 46.09 +07 10 47.17 31112  06 1 1
15 16 48.29 +06 31 45.26 30838  07 1 1
15 16 48.96 +06 13 24.49 30699  33 1 1
15 16 49.46 -00 01 35.04 36410  42 1 1
15 16 54.16 +06 31 46.52 31020  03 1 1
15 16 54.29 +07 21 11.88 30582  03 1 1
15 16 55.04 +06 35 07.51 30915  05 1 1
15 16 55.69 +05 47 31.16 30909  02 1 1
15 17 03.98 +08 06 51.88 30747  05 1 1
15 17 07.72 +28 53 54.89 34382  09 1 1
15 17 09.57 +00 07 44.76 35660  48 1 1
15 17 09.75 +00 12 24.05 36260  42 1 1
15 17 09.77 +07 07 46.20 30796  07 1 1
15 17 11.22 +05 36 00.54 30787  07 1 1
15 17 11.90 +00 15 56.45 35594  48 1 1
15 17 13.25 +00 09 19.66 35543  45 1 1
15 17 14.50 +29 55 08.08 33820  09 1 1
15 17 16.26 -00 16 24.06 35666  45 1 1
15 17 19.04 +06 17 02.36 30768  84 1 1
15 17 22.77 +06 56 35.88 30665  02 1 1
15 17 22.86 -00 03 00.86 35807  48 1 1
15 17 31.51 +29 03 08.06 34270  06 1 1
15 17 38.54 +04 44 47.26 30489  04 1 1
15 17 39.22 +28 55 58.33 34185  05 1 1
15 17 39.27 +04 37 59.77 30533  08 1 1
15 17 40.63 +06 20 40.52 30804  42 1 1
15 17 45.99 +04 47 07.80 30570  07 1 1
15 17 45.99 +07 09 13.79 30334  03 1 1
15 17 46.86 +05 06 44.96 30791  03 1 1
15 17 48.81 +04 59 49.49 30382  03 1 1
15 17 49.13 +28 31 58.58 34267  07 1 1
15 17 51.46 +28 49 26.15 33944  08 1 1
15 17 59.55 +28 49 24.35 34092  06 1 1
15 18 01.32 +29 15 04.82 33930  09 1 1
15 18 03.04 +05 04 33.13 30416  07 1 1
15 18 04.29 +29 17 35.92 34435  08 1 1
15 18 10.44 +06 22 34.86 29778  45 1 1
15 18 11.61 +28 35 32.89 33844  07 1 1
15 18 12.09 +07 03 53.24 30502  07 1 1
15 18 12.65 +06 23 28.21 29796  48 1 1
15 18 15.79 +06 12 19.94 29407  27 1 1
15 18 17.42 +28 58 23.30 33985  04 1 1
15 18 17.67 +05 18 34.06 30806  05 1 1
15 18 17.70 +06 15 08.93 28954  42 1 1
15 18 18.87 +06 28 37.09 31679  42 1 1
15 18 21.52 +05 17 04.96 30862  04 1 1
15 18 22.94 +06 19 45.48 29338  60 1 1
15 18 23.26 +05 12 17.46 30360  05 1 1
15 18 24.14 +05 22 21.43 30336  06 1 1
15 18 24.30 +05 39 06.55 30337  08 1 1
15 18 24.59 +06 12 50.11 29592 276 1 1
15 18 25.42 +06 48 12.13 30693  08 1 1
15 18 26.62 +05 59 30.05 31328  54 1 1
15 18 27.46 +05 11 42.58 30358  06 1 1
15 18 27.86 +05 38 15.79 30622  05 1 1
