01 52 04.723 +00 57 24.156 109698  47 06.68 Q 0
01 52 05.064 +01 00 05.544 129175  32 13.69 Q 0
01 52 05.192 +00 52 08.098  79789  25 17.35 Q 0
01 52 05.194 +01 09 44.208 108571  40 10.90 Q 0
01 52 05.319 +00 52 35.976 118735  57 06.39 Q 0
01 52 05.407 +01 07 37.668 129987  28 11.13 Q 0
01 52 05.434 +00 36 38.700  69284  61 07.23 Q 0
01 52 05.458 +00 44 52.501 106351  22 20.49 Q 0
01 52 05.566 +00 57 58.136  61166  15 37.32 Q 0
01 52 05.966 +01 08 28.752 114089  46 09.57 Q 0
01 52 06.682 +00 39 04.608  72389  32 16.22 Q 0
01 52 06.855 +00 53 14.896  66731  28 16.19 Q 0
01 52 07.094 +00 54 39.643  65176  21 09.58 Q 0
01 52 07.137 +01 14 10.784  70241  30 13.05 Q 0
01 52 07.152 +01 13 12.252  83483  37 11.02 Q 0
01 52 07.394 +01 05 48.228 107899  32 10.63 Q 0
01 52 07.397 +01 05 00.564  68348  49 07.22 Q 1
01 52 07.511 +01 15 20.772 108413  24 16.04 Q 0
01 52 07.735 +00 44 27.168  82961  69 06.64 Q 0
01 52 08.038 +01 06 54.612  69015  55 08.21 Q 1
01 52 08.400 +00 45 59.184  94652  35 12.78 Q 0
01 52 08.853 +00 46 22.296  94728  40 08.12 Q 0
01 52 08.916 +00 34 08.760  67936  35 12.40 Q 0
01 52 09.110 +01 04 35.112 108012  71 04.74 Q 0
01 52 09.461 +01 05 23.280 108431  75 04.66 ? 0
01 52 09.619 +00 51 10.213  82078  30 12.54 Q 0
01 52 09.970 +00 34 16.453  68343  25 18.20 Q 1
01 52 10.260 +00 34 19.020  68141  32 14.17 Q 0
01 52 10.461 +01 13 21.176  24417  39 08.84 Q 0
01 52 10.526 +01 11 29.688  68593  27 18.57 Q 1
01 52 10.615 +00 41 38.364  97154  24 16.37 Q 0
01 52 10.781 +00 56 07.833  38883  16 27.89 Q 0
01 52 11.207 +01 09 53.374  88733  23 19.11 Q 0
01 52 11.261 +00 54 45.360 122930  77 05.88 ? 0
01 52 11.574 +00 53 29.314  39237  26 17.81 Q 0
01 52 11.614 +00 57 45.360 136521  33 13.15 Q 0
01 52 11.930 +00 53 09.996 146988  45 05.40 ? 0
01 52 12.050 +00 45 38.916  80375  46 09.18 Q 0
01 52 12.320 +00 46 42.118  56832  16 19.82 Q 0
01 52 12.696 +00 46 47.388  89126  48 07.20 Q 0
01 52 12.749 +01 11 26.916 107965  38 07.64 Q 0
01 52 12.826 +00 46 45.372  56812  16 20.57 Q 0
01 52 13.171 +01 09 07.344  69372  36 12.80 Q 1
01 52 13.320 +01 05 33.324  68628  35 12.36 Q 1
01 52 13.325 +01 11 00.204 108097  45 09.37 Q 0
01 52 13.547 +00 32 24.270  42189  30 13.93 Q 0
01 52 13.707 +00 37 06.114  42102  16 21.99 Q 0
01 52 13.854 +01 03 41.936  24832  16 25.15 Q 0
01 52 13.952 +00 48 17.745  74502  26 16.35 Q 0
01 52 13.990 +00 35 42.904  68548  23 22.09 Q 1
01 52 14.120 +00 50 34.087  88886  33 10.84 Q 0
01 52 14.865 +00 36 06.156  68895  31 14.99 Q 1
01 52 15.193 +00 32 12.278  75606  30 11.54 Q 0
01 52 15.196 +00 45 34.409  89320  24 17.59 Q 0
01 52 15.282 +01 06 09.950  77178  23 20.18 Q 0
01 52 15.811 +00 37 01.272  69286  48 08.10 Q 0
01 52 15.982 +01 04 28.452  68872  38 12.73 Q 1
