muse_id model virial_velocity virial_velocity_err log_Mdisk log_Mdisk_err log_Mgas log_Mgas_err
1258 baryons_only 165.96485219872744 81.32796322658342 10.035271466008867 0.09726362394552843 9.971311113106308 0.11352515965268342
1266 baryons_only 163.3446697228496 82.89991390088308 10.27774369501529 0.05757516602646957 9.943744562858761 0.11195391163170186
1284 baryons_only 160.4019131444833 76.8257845023122 9.605215257762346 0.09548814164270894 9.920924440360016 0.11244192899258643
1318 baryons_only 168.23205750362138 79.10411181254993 9.783814610331326 0.1344766903968536 9.790988640150537 0.10936908369138992
1330 baryons_only 156.53220166574943 82.64613132557913 9.455859460061127 0.13722616660144457 9.904562096429917 0.1142162148194061
1337 baryons_only 154.62875099168673 78.84985322189834 9.63685563611706 0.16027237366814964 9.919585871912801 0.11059823524006795
1346 baryons_only 149.80084043484223 81.35758244950996 9.910722252986197 0.10083192459013417 9.707193094953226 0.11570061110533719
1357 baryons_only 163.172899270875 80.9709619502235 9.12881183550597 0.039967683543199004 9.400327776079054 0.11555530538203802
1371 baryons_only 163.4629058390598 81.79753057358087 10.277023291246689 0.09329261163097348 10.138478830280414 0.11286053742426104
1390 baryons_only 164.19536744988153 82.73915648988479 10.528436350190272 0.06453354364541543 9.98297354765818 0.11284810572526036
1418 baryons_only 160.78316098889715 81.80934690862561 8.698307929186235 0.14366424279470819 9.677916655966055 0.11390646928043771
1462 baryons_only 147.00873069381396 75.5315696385626 8.824746606475431 0.1859993195476001 9.5064557709048 0.1123853859502479
6314 baryons_only 161.95677477964585 79.96597486373084 10.363535197158784 0.04890218958681317 9.99906725971156 0.114519114565391
6877 baryons_only 153.95350476825337 82.77692291306265 10.529564510743796 0.008912350278971177 10.03221632868756 0.11618209793132796
6879 baryons_only 150.3415784148117 81.0891395753985 10.603714341719852 0.04729416045395218 10.037644557023352 0.11307130878947415
6881 baryons_only 150.38841022449515 76.51356117189349 8.96793892606633 0.28983294055631226 10.006232747737231 0.10792547155629656
6927 baryons_only 155.2572313671631 81.34346381623632 9.661391893782989 0.0631868521317956 9.84420467512799 0.11412045910811881
6943 baryons_only 151.64092583883573 82.20301818261088 9.360734291052369 0.12554879149347495 10.26158856175285 0.11159405595377496
6949 baryons_only 155.8661584040869 82.21653385882347 8.739637424788533 0.1903324717052987 9.791797191354158 0.11691050975487495
6953 baryons_only 151.10684901971985 78.21331406024328 10.15557350657368 0.42310216200712747 9.86613618731981 0.11180027207148915
6987 baryons_only 165.62952040682956 83.08129366793949 9.685543191082584 0.03963034761876255 9.81481724313564 0.11343580277142522
7055 baryons_only 152.92643842711317 81.87482347008202 9.296125108337554 0.19063115534483283 9.841443554838442 0.11338578666944348
7382 baryons_only 162.84804881224264 80.48185545624526 9.75807647218634 0.09442320289636484 10.103734713177408 0.11424165032349433
