pdb_id,h1_death_radius
1UBQ,8.212453842163086
1UBQ,8.392814636230469
1UBQ,6.588667392730713
1UBQ,5.7366485595703125
1UBQ,5.690828323364258
1UBQ,6.452714443206787
1UBQ,5.788339614868164
1UBQ,5.5057053565979
1UBQ,5.311951160430908
1UBQ,5.372360706329346
1UBQ,5.355118274688721
1UBQ,5.401710510253906
1UBQ,5.292328834533691
1UBQ,5.4638352394104
1UBQ,5.378905296325684
1UBQ,5.668285369873047
1UBQ,5.609918594360352
1UBQ,5.376585960388184
1UBQ,5.260250568389893
1UBQ,5.317514896392822
1UBQ,5.355118274688721
1UBQ,6.038177967071533
1UBQ,5.401710510253906
1UBQ,5.376585960388184
1UBQ,5.692392349243164
1UBQ,5.700907230377197
1UBQ,5.559334754943848
1UBQ,5.277069091796875
1UBQ,5.967820167541504
1UBQ,8.67428970336914
1UBQ,6.1070966720581055
1UBQ,5.817336082458496
1UBQ,5.979747772216797
1UBQ,5.566503047943115
1UBQ,5.711633205413818
1UBQ,8.100018501281738
1UBQ,6.020375728607178
1UBQ,5.497876167297363
1UBQ,6.0594305992126465
1UBQ,8.53816032409668
2F21,10.628059387207031
2F21,8.427460670471191
2F21,8.177207946777344
2F21,7.5966057777404785
2F21,6.991131782531738
2F21,7.268086910247803
2F21,7.274496555328369
2F21,6.836298942565918
2F21,6.6495680809021
2F21,7.200329780578613
2F21,7.27473258972168
2F21,6.557045936584473
2F21,7.4742751121521
2F21,6.582620143890381
2F21,6.256436824798584
2F21,5.706671237945557
2F21,6.046440124511719
2F21,5.601214408874512
2F21,5.576152801513672
2F21,5.635869026184082
2F21,5.596481800079346
2F21,5.521007061004639
2F21,5.884119033813477
2F21,5.4901251792907715
2F21,5.691008567810059
2F21,5.78343391418457
2F21,5.675465106964111
2F21,5.518822193145752
2F21,5.416086673736572
2F21,5.545841693878174
2F21,5.429644584655762
2F21,5.473357200622559
2F21,5.47622537612915
2F21,5.56429386138916
2F21,5.293636798858643
2F21,7.848606586456299
2F21,5.485948085784912
2F21,5.4561638832092285
2F21,5.52786111831665
2F21,5.369901657104492
2F21,5.464228630065918
2F21,5.501489639282227
2F21,5.419105529785156
2F21,5.4809722900390625
2F21,5.370334148406982
2F21,5.4553632736206055
2F21,5.298549652099609
2F21,5.517007350921631
2F21,5.346747875213623
2F21,5.423527240753174
2F21,5.47622537612915
2F21,5.2319655418396
2F21,5.423527240753174
2F21,5.518462181091309
2F21,5.56429386138916
2F21,5.721261024475098
2F21,5.287590503692627
2F21,5.60470724105835
2F21,5.473357200622559
2F21,5.917703628540039
2F21,5.193723678588867
2F21,5.370334148406982
2F21,5.427950859069824
2F21,5.504673004150391
2F21,5.426167011260986
2F21,5.46286153793335
2F21,5.401797771453857
2F21,5.298549652099609
2F21,5.381970405578613
2F21,5.369901657104492
2F21,5.419105529785156
2F21,5.627710819244385
2F21,5.781052112579346
2F21,5.650733947753906
2F21,5.558177471160889
2F21,5.600918769836426
2F21,6.085786819458008
2F21,4.840460777282715
2F21,5.984930038452148
2F21,5.595432281494141
2F21,5.864625453948975
2F21,5.70851993560791
2F21,5.702036380767822
2F21,5.290483474731445
2F21,5.876813888549805
2F21,5.979178428649902
2F21,6.016684532165527
2F21,7.553045749664307
2F21,8.34110164642334
2F21,5.862605094909668
2F21,7.196529388427734
2F21,5.823566436767578
2F21,6.249341011047363
2F21,9.049491882324219
1LYZ,8.390223503112793
1LYZ,8.275025367736816
1LYZ,8.720181465148926
1LYZ,8.340768814086914
1LYZ,7.330780982971191
1LYZ,6.493669509887695
1LYZ,6.952301502227783
1LYZ,7.781597137451172
1LYZ,7.37220573425293
1LYZ,8.143139839172363
1LYZ,7.29130744934082
1LYZ,5.823559761047363
1LYZ,5.796962261199951
1LYZ,5.615382194519043
1LYZ,5.5554728507995605
1LYZ,5.826175212860107
1LYZ,6.277817726135254
1LYZ,5.446885585784912
1LYZ,5.481071949005127
1LYZ,5.5199480056762695
1LYZ,6.798373699188232
1LYZ,5.3096466064453125
1LYZ,5.602750301361084
1LYZ,5.268021583557129
1LYZ,7.661226272583008
1LYZ,5.5385823249816895
1LYZ,5.528410911560059
1LYZ,5.314450740814209
1LYZ,5.177555084228516
1LYZ,5.43489408493042
1LYZ,5.5694899559021
1LYZ,5.237010478973389
1LYZ,5.157308578491211
1LYZ,5.474736213684082
1LYZ,5.467824935913086
1LYZ,5.209623336791992
1LYZ,5.338516712188721
1LYZ,5.187272071838379
1LYZ,5.106464862823486
1LYZ,5.274478912353516
1LYZ,5.465106010437012
1LYZ,5.237010478973389
1LYZ,5.021060943603516
1LYZ,5.217373847961426
1LYZ,5.182143688201904
1LYZ,5.588594913482666
1LYZ,5.481071949005127
1LYZ,6.445403575897217
1LYZ,5.439191818237305
1LYZ,6.492010116577148
1LYZ,5.274478912353516
1LYZ,5.690817832946777
1LYZ,6.074326515197754
1LYZ,5.3154072761535645
1LYZ,5.445779800415039
1LYZ,5.529693603515625
1LYZ,9.168312072753906
1LYZ,6.796511173248291
1LYZ,6.5057878494262695
1LYZ,5.280171871185303
1LYZ,5.0960307121276855
1LYZ,8.036408424377441
1LYZ,4.959116458892822
1LYZ,5.474736213684082
1LYZ,5.486202716827393
1LYZ,7.678580284118652
1LYZ,5.752346038818359
1LYZ,5.433824062347412
1LYZ,6.336731433868408
1LYZ,6.153979778289795
1AKE,9.836050033569336
1AKE,9.927801132202148
1AKE,9.284065246582031
1AKE,9.231768608093262
1AKE,9.283174514770508
1AKE,8.76586627960205
1AKE,8.533140182495117
1AKE,8.465968132019043
1AKE,8.696762084960938
1AKE,8.538497924804688
1AKE,8.995563507080078
1AKE,8.39744758605957
1AKE,8.232184410095215
1AKE,8.192073822021484
1AKE,7.944036960601807
1AKE,9.046181678771973
1AKE,8.225385665893555
1AKE,9.19111156463623
1AKE,8.26169490814209
1AKE,9.414036750793457
1AKE,7.645702362060547
1AKE,7.6609907150268555
1AKE,9.338201522827148
1AKE,7.560448169708252
1AKE,7.515358924865723
1AKE,7.595057964324951
1AKE,8.022101402282715
1AKE,7.919406890869141
1AKE,7.226695537567139
1AKE,7.527285575866699
1AKE,8.122770309448242
1AKE,8.244124412536621
1AKE,6.937455654144287
1AKE,6.768287181854248
1AKE,8.199966430664062
1AKE,8.240119934082031
1AKE,6.927542209625244
1AKE,6.917757034301758
1AKE,6.879250526428223
1AKE,6.936049938201904
1AKE,7.892189025878906
1AKE,8.338276863098145
1AKE,8.016597747802734
1AKE,8.757585525512695
1AKE,7.057386875152588
1AKE,9.053810119628906
1AKE,10.048666000366211
1AKE,7.230364799499512
1AKE,6.150960922241211
1AKE,8.381290435791016
1AKE,6.194432735443115
1AKE,6.503440856933594
1AKE,7.379828453063965
1AKE,9.674824714660645
1AKE,6.150249004364014
1AKE,7.8621416091918945
1AKE,6.467425346374512
1AKE,6.496337413787842
1AKE,6.235430717468262
1AKE,6.169991493225098
1AKE,5.982461452484131
1AKE,7.009553909301758
1AKE,7.878983020782471
1AKE,6.64375638961792
1AKE,5.895719051361084
1AKE,6.134185314178467
1AKE,8.014859199523926
1AKE,5.973423480987549
1AKE,5.782401084899902
1AKE,7.917971134185791
1AKE,5.808357238769531
1AKE,6.164920330047607
1AKE,5.7050089836120605
1AKE,5.713886737823486
1AKE,5.6922783851623535
1AKE,5.504341125488281
1AKE,5.95794677734375
1AKE,5.5642523765563965
1AKE,5.576788425445557
1AKE,5.466629981994629
1AKE,6.752986907958984
1AKE,5.500895977020264
1AKE,5.602600574493408
1AKE,5.619384288787842
1AKE,5.496791839599609
1AKE,5.434723854064941
1AKE,5.496133804321289
1AKE,5.436026096343994
1AKE,5.514379024505615
1AKE,5.581751346588135
1AKE,5.484665393829346
1AKE,5.69899320602417
1AKE,5.526772975921631
1AKE,5.715971946716309
1AKE,5.597980976104736
1AKE,6.274197101593018
1AKE,5.421606063842773
1AKE,5.538952827453613
1AKE,5.410189628601074
1AKE,5.398507595062256
1AKE,5.967538833618164
1AKE,5.461610794067383
1AKE,5.427080154418945
1AKE,5.468725204467773
1AKE,5.328087329864502
1AKE,5.342061519622803
1AKE,5.324370861053467
1AKE,5.423207759857178
1AKE,5.467818260192871
1AKE,5.340073108673096
1AKE,5.465297698974609
1AKE,5.272892951965332
1AKE,5.594107627868652
1AKE,5.385500907897949
1AKE,5.446653366088867
1AKE,5.526392936706543
1AKE,5.337641716003418
1AKE,5.3469343185424805
1AKE,5.371962547302246
1AKE,5.376097202301025
1AKE,5.821903705596924
1AKE,5.454436302185059
1AKE,5.95844841003418
1AKE,5.436967849731445
1AKE,5.294846057891846
1AKE,5.351878643035889
1AKE,5.5259785652160645
1AKE,5.553188800811768
1AKE,5.504548072814941
1AKE,5.454436302185059
1AKE,5.590561389923096
1AKE,5.454867839813232
1AKE,8.558499336242676
1AKE,5.522157669067383
1AKE,5.340504169464111
1AKE,5.496791839599609
1AKE,5.397960186004639
1AKE,5.478636264801025
1AKE,5.383023738861084
1AKE,5.481788158416748
1AKE,5.541870594024658
1AKE,5.293254852294922
1AKE,5.342061519622803
1AKE,5.711203098297119
1AKE,5.311801433563232
1AKE,5.353015422821045
1AKE,5.57888126373291
1AKE,5.27744722366333
1AKE,5.319072246551514
1AKE,5.925227642059326
1AKE,6.147948741912842
1AKE,6.949301719665527
1AKE,5.337641716003418
1AKE,5.480249404907227
1AKE,5.410189628601074
1AKE,5.3838396072387695
1AKE,5.340504169464111
1AKE,5.319072246551514
1AKE,5.355780601501465
1AKE,5.985295295715332
1AKE,5.275257587432861
1AKE,5.701857566833496
1AKE,5.4651384353637695
1AKE,5.6484150886535645
1AKE,5.458852291107178
1AKE,5.275692462921143
1AKE,5.324370861053467
1AKE,5.4048237800598145
1AKE,5.434723854064941
1AKE,5.720250606536865
1AKE,5.382838249206543
1AKE,5.943689823150635
1AKE,5.324038982391357
1AKE,5.350525856018066
1AKE,5.313739776611328
1AKE,5.391582489013672
1AKE,5.311801433563232
1AKE,6.047574043273926
1AKE,5.489831447601318
1AKE,5.360203266143799
1AKE,5.275886535644531
1AKE,5.351878643035889
1AKE,5.35617208480835
1AKE,5.446796894073486
1AKE,5.6822638511657715
1AKE,5.4535136222839355
1AKE,5.414392948150635
1AKE,5.550206661224365
1AKE,5.33444881439209
1AKE,5.226864814758301
1AKE,5.6709885597229
1AKE,5.758895397186279
1AKE,5.349117755889893
1AKE,5.388517379760742
1AKE,5.477441310882568
1AKE,5.33009672164917
1AKE,5.57888126373291
1AKE,5.500433921813965
1AKE,5.6371893882751465
1AKE,5.419078826904297
1AKE,5.371962547302246
1AKE,5.417050838470459
1AKE,8.584339141845703
1AKE,5.294846057891846
1AKE,5.61849308013916
1AKE,5.435134410858154
1AKE,5.9362053871154785
1AKE,5.470422744750977
1AKE,5.645164966583252
1AKE,5.402864933013916
1AKE,5.410846710205078
1AKE,5.965891361236572
1AKE,5.355780601501465
1AKE,5.481033802032471
1AKE,5.498233795166016
1AKE,5.300253868103027
1AKE,5.353015422821045
1AKE,5.176923751831055
1AKE,5.244931697845459
1AKE,5.367129802703857
1AKE,5.296894550323486
1AKE,5.931387424468994
1AKE,5.8175740242004395
1AKE,5.423837184906006
1AKE,5.33444881439209
1AKE,5.3729753494262695
1AKE,5.382838249206543
1AKE,5.300253868103027
1AKE,5.849793434143066
1AKE,5.596301078796387
1AKE,5.573808670043945
1AKE,8.283576011657715
1AKE,5.381314277648926
1AKE,5.716381549835205
1AKE,8.975675582885742
1AKE,5.275257587432861
1AKE,5.275886535644531
1AKE,5.332115650177002
1AKE,5.244931697845459
1AKE,5.421606063842773
1AKE,5.340073108673096
1AKE,5.514379024505615
1AKE,5.272892951965332
1AKE,5.296894550323486
1AKE,5.175561428070068
1AKE,8.812668800354004
1AKE,5.415343761444092
1AKE,5.495486259460449
1AKE,5.192605495452881
1AKE,5.350525856018066
1AKE,5.602600574493408
1AKE,5.367129802703857
1AKE,5.974778175354004
1AKE,5.78375244140625
1AKE,8.570480346679688
1AKE,5.517834663391113
1AKE,5.22078800201416
1AKE,5.324038982391357
1AKE,5.360203266143799
1AKE,5.136740684509277
1AKE,5.908131122589111
1AKE,5.8745856285095215
1AKE,5.275692462921143
1AKE,5.532224178314209
1AKE,6.070981025695801
1AKE,6.242997646331787
1AKE,5.099884986877441
1AKE,5.788833141326904
1AKE,5.176923751831055
1AKE,5.159256458282471
1AKE,5.722751140594482
1AKE,5.433133602142334
1AKE,5.332115650177002
1AKE,5.192605495452881
1AKE,5.918397426605225
1AKE,5.632853031158447
1AKE,5.355623245239258
1AKE,5.795090198516846
1AKE,6.06719970703125
1AKE,5.597980976104736
1AKE,7.099631309509277
1AKE,5.638797760009766
1AKE,5.287750244140625
1AKE,8.824054718017578
1AKE,5.5463786125183105
1AKE,5.524402141571045
1AKE,5.986330032348633
1AKE,5.105279922485352
1AKE,5.0573577880859375
1AKE,6.132878303527832
1AKE,5.4299092292785645
1AKE,5.616317272186279
1AKE,5.987509250640869
1AKE,10.05952262878418
1AKE,9.149224281311035
1AKE,10.471837997436523
1AKE,5.375156402587891
1AKE,5.906954288482666
1AKE,7.392578125
1AKE,5.996706485748291
1AKE,5.565009593963623
1AKE,5.423207759857178
1AKE,5.100072860717773
1AKE,9.183504104614258
1AKE,5.8147807121276855
1AKE,5.73057222366333
1AKE,5.952780723571777
1AKE,8.731728553771973
1AKE,5.932082176208496
1AKE,5.921303749084473
2GB1,8.624356269836426
2GB1,8.429020881652832
2GB1,7.855042934417725
2GB1,7.542696952819824
2GB1,5.883328914642334
2GB1,6.040076732635498
2GB1,6.256412029266357
2GB1,5.234872817993164
2GB1,5.679400444030762
2GB1,5.842443466186523
2GB1,5.439669609069824
2GB1,5.27975606918335
2GB1,5.707204341888428
2GB1,5.246547698974609
2GB1,5.5902862548828125
2GB1,4.944685459136963
2GB1,5.576240539550781
2GB1,5.093474388122559
2GB1,4.9921064376831055
2GB1,5.199355602264404
2GB1,5.720486164093018
2GB1,5.465959072113037
2GB1,6.110533714294434
2GB1,5.055358409881592
2GB1,5.423583030700684
2GB1,6.2028727531433105
2GB1,5.010620594024658
2GB1,6.024498462677002
2GB1,6.032532215118408
2GB1,5.4589385986328125
2GB1,5.78863000869751
2GB1,5.273759365081787
2GB1,8.76393985748291
1AHO,7.679927349090576
1AHO,5.793155193328857
1AHO,5.650411605834961
1AHO,5.587412357330322
1AHO,5.728074073791504
1AHO,5.421164512634277
1AHO,5.421164512634277
1AHO,5.469412326812744
1AHO,5.401930332183838
1AHO,5.258711814880371
1AHO,5.401930332183838
1AHO,5.258054256439209
1AHO,7.5115509033203125
1AHO,5.931882858276367
1AHO,5.108467102050781
1AHO,5.164127349853516
1AHO,5.310871124267578
1AHO,9.026975631713867
1AHO,5.695851802825928
1AHO,5.5670485496521
1AHO,5.656774997711182
1AHO,6.764946460723877
1AHO,5.565087795257568
1AHO,5.183729648590088
1AHO,5.8944292068481445
1AHO,5.73016357421875
1AHO,5.803350448608398
1AAP,7.289093494415283
1AAP,7.218210697174072
1AAP,7.100854396820068
1AAP,7.043070316314697
1AAP,7.1190338134765625
1AAP,7.09520149230957
1AAP,7.025496006011963
1AAP,7.323882102966309
1AAP,7.163337230682373
1AAP,6.625241756439209
1AAP,6.233073711395264
1AAP,6.646175861358643
1AAP,6.244722366333008
1AAP,6.551398754119873
1AAP,5.952939033508301
1AAP,6.557789325714111
1AAP,5.666654586791992
1AAP,6.5695576667785645
1AAP,5.545055389404297
1AAP,5.672338962554932
1AAP,6.282964706420898
1AAP,6.6008148193359375
1AAP,7.633173942565918
1AAP,5.52281379699707
1AAP,5.44132137298584
1AAP,5.477393627166748
1AAP,5.419201850891113
1AAP,6.153488636016846
1AAP,5.396241188049316
1AAP,5.6789774894714355
1AAP,5.385032653808594
1AAP,5.5660624504089355
1AAP,5.594890594482422
1AAP,5.635434627532959
1AAP,5.390531063079834
1AAP,5.4788336753845215
1AAP,7.63977575302124
1AAP,5.431662082672119
1AAP,7.668450832366943
1AAP,5.207581520080566
1AAP,5.385032653808594
1AAP,7.691797256469727
1AAP,5.090510368347168
1AAP,5.327536106109619
1AAP,5.482155799865723
1AAP,5.449273109436035
1AAP,5.603060722351074
1AAP,5.327536106109619
1AAP,5.7806291580200195
1AAP,5.438318252563477
1AAP,5.398625373840332
1AAP,5.953995227813721
1AAP,6.183446884155273
1AAP,5.132924556732178
1AAP,5.585536003112793
1AAP,4.951190948486328
1AAP,5.631661891937256
1AAP,5.93707275390625
1AAP,5.955166816711426
1AAP,5.821654319763184
1AAP,5.943190574645996
1AAP,5.44132137298584
1AAP,5.5916242599487305
1AAP,5.732149600982666
1AAP,5.4068145751953125
2LZM,9.527440071105957
2LZM,11.02994155883789
2LZM,8.68773365020752
2LZM,8.305684089660645
2LZM,8.44483470916748
2LZM,7.898802280426025
2LZM,8.408814430236816
2LZM,9.210343360900879
2LZM,7.233447551727295
2LZM,7.67533540725708
2LZM,7.760141849517822
2LZM,9.310507774353027
2LZM,8.014261245727539
2LZM,6.5687031745910645
2LZM,8.096200942993164
2LZM,6.016725540161133
2LZM,7.240808486938477
2LZM,6.080690860748291
2LZM,7.205925464630127
2LZM,9.188213348388672
2LZM,5.666405200958252
2LZM,6.408786773681641
2LZM,5.6096391677856445
2LZM,5.857566833496094
2LZM,5.561924934387207
2LZM,5.509768486022949
2LZM,5.564154148101807
2LZM,5.54971170425415
2LZM,5.468097686767578
2LZM,5.572583198547363
2LZM,5.488132953643799
2LZM,5.4707722663879395
2LZM,5.760952949523926
2LZM,5.8358635902404785
2LZM,5.461260795593262
2LZM,5.401032447814941
2LZM,6.609315872192383
2LZM,5.392870903015137
2LZM,9.396553039550781
2LZM,5.534785747528076
2LZM,5.410315036773682
2LZM,8.770870208740234
2LZM,5.397154331207275
2LZM,5.404257297515869
2LZM,5.505764961242676
2LZM,5.445115566253662
2LZM,5.543111324310303
2LZM,5.421105861663818
2LZM,5.402915000915527
2LZM,5.4524736404418945
2LZM,5.505764961242676
2LZM,5.351112365722656
2LZM,5.334653854370117
2LZM,5.50020170211792
2LZM,5.4673919677734375
2LZM,5.494709491729736
2LZM,5.280572414398193
2LZM,5.425547122955322
2LZM,5.441229820251465
2LZM,5.2417192459106445
2LZM,6.7659125328063965
2LZM,5.371928691864014
2LZM,5.514466762542725
2LZM,5.319904327392578
2LZM,5.461260795593262
2LZM,5.274082660675049
2LZM,5.4818902015686035
2LZM,5.427731513977051
2LZM,5.484454154968262
2LZM,5.290924549102783
2LZM,5.184016704559326
2LZM,5.285940170288086
2LZM,5.395563125610352
2LZM,5.368242263793945
2LZM,5.384922504425049
2LZM,5.411298751831055
2LZM,5.427731513977051
2LZM,5.411769390106201
2LZM,5.484454154968262
2LZM,5.185124397277832
2LZM,6.085343360900879
2LZM,5.488132953643799
2LZM,5.368242263793945
2LZM,5.4392242431640625
2LZM,5.572583198547363
2LZM,5.496311664581299
2LZM,5.334653854370117
2LZM,5.289431095123291
2LZM,5.4211835861206055
2LZM,5.2721991539001465
2LZM,5.247220516204834
2LZM,5.319904327392578
2LZM,5.4673919677734375
2LZM,5.501539707183838
2LZM,5.405712127685547
2LZM,5.401758670806885
2LZM,5.339324951171875
2LZM,5.285940170288086
2LZM,5.551270008087158
2LZM,5.351112365722656
2LZM,5.225083827972412
2LZM,5.289431095123291
2LZM,5.397154331207275
2LZM,5.339324951171875
2LZM,5.320669651031494
2LZM,5.371928691864014
2LZM,5.27060604095459
2LZM,7.814023971557617
2LZM,5.537876605987549
2LZM,5.405712127685547
2LZM,5.280572414398193
2LZM,5.731464862823486
2LZM,5.200202941894531
2LZM,5.185124397277832
2LZM,5.320669651031494
2LZM,5.290924549102783
2LZM,5.441229820251465
2LZM,5.2417192459106445
2LZM,7.263341903686523
2LZM,6.2885942459106445
2LZM,5.404257297515869
2LZM,5.274082660675049
2LZM,5.613710403442383
2LZM,8.08512020111084
2LZM,5.4818902015686035
2LZM,4.748323440551758
2LZM,5.809661865234375
2DN2,14.74913215637207
2DN2,13.64589786529541
2DN2,13.164440155029297
2DN2,12.681475639343262
2DN2,11.344868659973145
2DN2,8.750228881835938
2DN2,8.656354904174805
2DN2,8.822502136230469
2DN2,8.705820083618164
2DN2,8.070643424987793
2DN2,8.099414825439453
2DN2,8.286303520202637
2DN2,9.32625961303711
2DN2,8.01189136505127
2DN2,8.513928413391113
2DN2,8.012341499328613
2DN2,7.899712085723877
2DN2,8.033205032348633
2DN2,7.929680824279785
2DN2,7.703011512756348
2DN2,8.508437156677246
2DN2,8.377649307250977
2DN2,7.7697858810424805
2DN2,8.45743465423584
2DN2,9.383975982666016
2DN2,7.703423500061035
2DN2,8.638534545898438
2DN2,7.516736030578613
2DN2,7.487332820892334
2DN2,8.041045188903809
2DN2,7.389128684997559
2DN2,8.11196517944336
2DN2,8.244266510009766
2DN2,8.01892375946045
2DN2,7.542994499206543
2DN2,7.794343948364258
2DN2,8.77985668182373
2DN2,8.74564266204834
2DN2,7.527028560638428
2DN2,8.062448501586914
2DN2,8.978597640991211
2DN2,8.577112197875977
2DN2,7.718873023986816
2DN2,8.905769348144531
2DN2,7.850714683532715
2DN2,7.729964256286621
2DN2,7.7936201095581055
2DN2,7.140303134918213
2DN2,6.944303035736084
2DN2,8.41091251373291
2DN2,8.3877592086792
2DN2,6.950044631958008
2DN2,7.106994152069092
2DN2,6.6938982009887695
2DN2,7.408323287963867
2DN2,7.291925430297852
2DN2,6.6703972816467285
2DN2,8.035062789916992
2DN2,8.064800262451172
2DN2,6.534825325012207
2DN2,6.830615997314453
2DN2,6.472808361053467
2DN2,6.675570487976074
2DN2,6.675081253051758
2DN2,7.576732158660889
2DN2,8.060803413391113
2DN2,7.548055648803711
2DN2,8.165412902832031
2DN2,7.540482044219971
2DN2,6.716998100280762
2DN2,7.015921115875244
2DN2,6.306474685668945
2DN2,6.279372692108154
2DN2,7.588369846343994
2DN2,6.920463562011719
2DN2,6.2543463706970215
2DN2,6.013915538787842
2DN2,6.425638198852539
2DN2,8.348442077636719
2DN2,6.398952007293701
2DN2,5.921963214874268
2DN2,6.461237907409668
2DN2,7.625247478485107
2DN2,7.386294364929199
2DN2,8.28652286529541
2DN2,6.238324165344238
2DN2,7.354930400848389
2DN2,6.062967300415039
2DN2,5.998902797698975
2DN2,7.241293430328369
2DN2,6.375285625457764
2DN2,7.218299865722656
2DN2,7.906817436218262
2DN2,5.788637638092041
2DN2,6.768311500549316
2DN2,7.169959545135498
2DN2,6.7475056648254395
2DN2,7.984103202819824
2DN2,7.24899959564209
2DN2,8.182565689086914
2DN2,7.182003021240234
2DN2,5.63228178024292
2DN2,7.7180399894714355
2DN2,7.760021686553955
2DN2,8.348454475402832
2DN2,5.661050796508789
2DN2,6.393529891967773
2DN2,5.66670036315918
2DN2,5.688174247741699
2DN2,5.8877105712890625
2DN2,6.391872406005859
2DN2,6.628747940063477
2DN2,8.918801307678223
2DN2,5.792541980743408
2DN2,6.615229606628418
2DN2,5.4897661209106445
2DN2,5.521285533905029
2DN2,5.923120498657227
2DN2,5.504223346710205
2DN2,5.441611289978027
2DN2,5.6847147941589355
2DN2,9.109814643859863
2DN2,5.4906744956970215
2DN2,5.422644138336182
2DN2,5.471714496612549
2DN2,5.428839683532715
2DN2,5.494950294494629
2DN2,5.486916542053223
2DN2,5.428565979003906
2DN2,5.491969108581543
2DN2,5.59782075881958
2DN2,5.583763599395752
2DN2,5.405402183532715
2DN2,5.522029399871826
2DN2,5.410972595214844
2DN2,5.521285533905029
2DN2,5.451213359832764
2DN2,5.533897399902344
2DN2,5.407253265380859
2DN2,5.360870361328125
2DN2,5.45987606048584
2DN2,5.593145370483398
2DN2,5.622702121734619
2DN2,5.428839683532715
2DN2,5.415004253387451
2DN2,5.460178375244141
2DN2,5.404323101043701
2DN2,5.557441234588623
2DN2,5.5725812911987305
2DN2,5.559380054473877
2DN2,5.576802730560303
2DN2,5.382617473602295
2DN2,5.520669460296631
2DN2,5.493346691131592
2DN2,9.09854507446289
2DN2,5.398548126220703
2DN2,5.395346164703369
2DN2,5.473898410797119
2DN2,5.352774620056152
2DN2,5.487646579742432
2DN2,5.427293300628662
2DN2,8.851028442382812
2DN2,5.480298042297363
2DN2,5.469191074371338
2DN2,5.467535018920898
2DN2,5.355419635772705
2DN2,5.368570327758789
2DN2,5.506033420562744
2DN2,5.428483009338379
2DN2,5.469191074371338
2DN2,5.339648246765137
2DN2,5.379793643951416
2DN2,5.377458572387695
2DN2,5.4492878913879395
2DN2,5.565779685974121
2DN2,5.4185309410095215
2DN2,5.349366188049316
2DN2,5.338477611541748
2DN2,5.344337463378906
2DN2,5.3538665771484375
2DN2,5.609736442565918
2DN2,5.439937591552734
2DN2,5.355036735534668
2DN2,6.965843677520752
2DN2,5.416553497314453
2DN2,5.4546895027160645
2DN2,5.358942031860352
2DN2,5.411192417144775
2DN2,5.486191272735596
2DN2,5.3651862144470215
2DN2,5.412248611450195
2DN2,5.583763599395752
2DN2,5.268091678619385
2DN2,5.3470139503479
2DN2,5.467535018920898
2DN2,5.440217018127441
2DN2,5.444903373718262
2DN2,5.412171840667725
2DN2,5.394698143005371
2DN2,5.42073917388916
2DN2,5.627788066864014
2DN2,5.5007805824279785
2DN2,5.414093017578125
2DN2,5.351423263549805
2DN2,5.371768474578857
2DN2,5.317890644073486
2DN2,5.355943202972412
2DN2,5.3784050941467285
2DN2,5.389880657196045
2DN2,5.424576282501221
2DN2,5.462057590484619
2DN2,5.431102275848389
2DN2,5.363377571105957
2DN2,5.375633716583252
2DN2,5.429437160491943
2DN2,5.463659763336182
2DN2,5.335180282592773
2DN2,7.121090412139893
2DN2,5.462057590484619
2DN2,5.471714496612549
2DN2,5.480608940124512
2DN2,5.405402183532715
2DN2,5.561761856079102
2DN2,5.360999584197998
2DN2,5.391158103942871
2DN2,5.591361045837402
2DN2,5.263356685638428
2DN2,5.407843112945557
2DN2,5.427252292633057
2DN2,5.427293300628662
2DN2,5.284441947937012
2DN2,5.5078582763671875
2DN2,5.320775508880615
2DN2,5.576802730560303
2DN2,5.4546895027160645
2DN2,5.433645248413086
2DN2,5.522012233734131
2DN2,5.348989009857178
2DN2,5.475370407104492
2DN2,5.468416213989258
2DN2,5.354894161224365
2DN2,5.437254905700684
2DN2,5.410130500793457
2DN2,5.395346164703369
2DN2,5.4899797439575195
2DN2,5.243328094482422
2DN2,5.373988628387451
2DN2,5.385464191436768
2DN2,5.442306995391846
2DN2,5.42073917388916
2DN2,5.359108924865723
2DN2,5.479314804077148
2DN2,5.51370906829834
2DN2,5.4592061042785645
2DN2,5.402347087860107
2DN2,5.414498329162598
2DN2,5.496761798858643
2DN2,5.459589958190918
2DN2,5.428561210632324
2DN2,5.397036552429199
2DN2,6.0073933601379395
2DN2,5.405638217926025
2DN2,5.352841377258301
2DN2,5.3630266189575195
2DN2,5.410552978515625
2DN2,5.3961639404296875
2DN2,5.424441337585449
2DN2,5.269175052642822
2DN2,5.410001277923584
2DN2,5.295666694641113
2DN2,5.399296283721924
2DN2,5.362985610961914
2DN2,5.393100738525391
2DN2,5.377670764923096
2DN2,5.399160861968994
2DN2,5.335731029510498
2DN2,5.443676471710205
2DN2,5.460751056671143
2DN2,7.061213493347168
2DN2,5.412632465362549
2DN2,5.377108097076416
2DN2,5.4824137687683105
2DN2,5.400786876678467
2DN2,5.349677562713623
2DN2,5.412248611450195
2DN2,5.434667110443115
2DN2,5.395912170410156
2DN2,5.265765190124512
2DN2,5.361210346221924
2DN2,5.387362003326416
2DN2,5.204617023468018
2DN2,5.472667694091797
2DN2,5.353829860687256
2DN2,5.428561210632324
2DN2,5.352059364318848
2DN2,5.319620609283447
2DN2,5.362985610961914
2DN2,5.42331075668335
2DN2,5.451847553253174
2DN2,5.418177127838135
2DN2,5.465394496917725
